"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"1034","gene4551",3,"gene4551","supercont1.822;supercont1.822","245514;257320","247001;257361","+;+",1530,"AAEL013318",NA,NA,NA,NA,NA,"","","","FBpp0290339","FBgn0038744","CG4733","CG4733","3.00E-04",""
"1035","gene4556",2,"gene4556","supercont1.886;supercont1.886;supercont1.886;supercont1.886","440193;440610;440811;441047","440554;440754;440988;449782","-;-;-;-",9421,"AAEL013613","EOG80KBQJ","FBpp0070679","FBgn0028325","CG7010","l(1)G0334","","","","FBpp0070676-FBpp0070680-FBpp0081545-FBpp0075023","FBgn0028325-FBgn0029722-FBgn0037709-FBgn0010352","CG7010-CG7024-CG8199-CG11661","l(1)G0334-CG7024-CG8199-Nc73EF","1e-177-1e-132-9e-25-0.004",""
"1036","gene4561",2,"gene4561","supercont1.886;supercont1.886;supercont1.886;supercont1.886;supercont1.886;supercont1.886","281368;304621;309780;310207;310676;311413","285181;305200;310146;310618;311350;311851","+;+;+;+;+;+",6287,"AAEL013612","EOG8C8BJ5-EOG8C8BJ5","FBpp0070005-FBpp0070751","FBgn0031089-FBgn0029778","CG9572-CG3208","CG9572-RhoGAP5A","","","","FBpp0070005-FBpp0304627","FBgn0031089-FBgn0053196","CG9572-CG33196","CG9572-dpy","0-9e-68",""
"1037","gene4569",7,"gene4569","supercont1.1132;supercont1.1132","155011;172538","158418;173475","-;-",4346,"AAEL014494","EOG847JJJ","FBpp0085809","FBgn0034401","CG15100","CG15100","","","","FBpp0085809-FBpp0082356-FBpp0083898-FBpp0073204","FBgn0034401-FBgn0027083-FBgn0005674-FBgn0027085","CG15100-CG31322-CG5394-CG7479","CG15100-Aats-met-Aats-glupro-Aats-leu","0-2e-22-7e-07-3e-04",""
"1038","gene458",1,"gene458","supercont1.293;supercont1.293;supercont1.293;supercont1.293;supercont1.293;supercont1.293;supercont1.293","906334;913802;914637;940375;943666;944359;944474","909581;914580;914862;940997;944307;944362;944614","-;-;-;-;-;-;-",5663,"AAEL007996",NA,NA,NA,NA,NA,"","","","FBpp0087733-FBpp0080123-FBpp0083762-FBpp0075713-FBpp0087353-FBpp0303208","FBgn0033349-FBgn0028509-FBgn0039056-FBgn0020655-FBgn0033539-FBgn0037182","CG8243-CG31811-CG6742-CG4237-CG16728-CG6838","CG8243-CenG1A-CenB1A-ArfGAP1-Git-ArfGAP3","3e-26-2e-22-6e-21-1e-15-2e-13-4e-13",""
"1039","gene4581",1,"gene4581","supercont1.143;supercont1.143;supercont1.143;supercont1.143;supercont1.143","1781885;1782527;1783553;1820662;1854327","1782400;1782700;1783726;1825088;1854350","-;-;-;-;-",5315,"AAEL005142",NA,NA,NA,NA,NA,"","","","FBpp0074920-FBpp0070853-FBpp0087248-FBpp0084286-FBpp0297595","FBgn0036769-FBgn0029837-FBgn0033629-FBgn0027865-FBgn0037848","CG5492-CG4690-CG9033-CG6120-CG4591","Tsp74F-Tsp5D-Tsp47F-Tsp96F-Tsp86D","3e-16-1e-14-1e-08-4e-08-6e-08",""
"1040","gene4585",2,"gene4585","supercont1.143;supercont1.143;supercont1.143","1479163;1479338;1482406","1479266;1479636;1482618","+;+;+",616,"AAEL005150","EOG82NMS6","FBpp0072778","FBgn0035335","CG1320","mRpL23","","","","FBpp0072778","FBgn0035335","CG1320","mRpL23","3.00E-71",""
"1041","gene4586",1,"gene4586","supercont1.143;supercont1.143","1053994;1054239","1054165;1055477","+;+",1411,"AAEL005139","EOG8RNF1N","FBpp0077338","FBgn0031498","CG17260","CG17260","","","","FBpp0077338","FBgn0031498","CG17260","CG17260","2.00E-112",""
"1042","gene4596",1,"gene4596","supercont1.143;supercont1.143","1344095;1344853","1344791;1346314","-;-",2159,"AAEL005138",NA,NA,NA,NA,NA,"","","","FBpp0071550-FBpp0080618-FBpp0071551-FBpp0306935-FBpp0081854-FBpp0081813-FBpp0081850-FBpp0081814","FBgn0034605-FBgn0032684-FBgn0027073-FBgn0038886-FBgn0040251-FBgn0040257-FBgn0026315-FBgn0040259","CG15661-CG10178-CG4302-CG6475-CG6658-CG4739-CG6644-CG18578","CG15661-CG10178-CG4302-CG6475-Ugt86Di-Ugt86Dc-Ugt35a-Ugt86Da","1e-65-3e-62-5e-59-9e-58-4e-57-4e-56-8e-55-2e-52",""
"1043","gene4603",3,"gene4603","supercont1.143;supercont1.143","140528;141852","141235;142423","+;+",1280,"AAEL005146","EOG8C5GB2","FBpp0078032","FBgn0037102","CG7172","CG7172","","","","FBpp0078032","FBgn0037102","CG7172","CG7172","7.00E-45",""
"1044","gene4616",1,"gene4616","supercont1.979;supercont1.979;supercont1.979;supercont1.979;supercont1.979;supercont1.979;supercont1.979;supercont1.979;supercont1.979;supercont1.979","6799;7394;7829;8403;8555;9381;9554;23535;24205;34022","7011;7763;8343;8492;9316;9489;9691;23612;29076;44395","+;+;+;+;+;+;+;+;+;+",17521,"AAEL014003","EOG879HZC","FBpp0080522","FBgn0032633","CG6860","Lrch","","","","FBpp0080521-FBpp0308614-FBpp0300851","FBgn0032633-FBgn0038504-FBgn0263289","CG6860-CG5407-CG43398","Lrch-Sur-8-scrib","2e-96-8e-15-7e-14",""
"1045","gene463",6,"gene463","supercont1.293;supercont1.293;supercont1.293;supercont1.293","993731;1035984;1036654;1046423","994713;1036382;1046167;1047289","+;+;+;+",11763,"AAEL007990","EOG85F0G4","FBpp0291704","FBgn0035772","CG8582","Sh3beta","","","","FBpp0076582","FBgn0035772","CG8582","Sh3beta","1.00E-54",""
"1046","gene4630",5,"gene4630","supercont1.97;supercont1.97;supercont1.97;supercont1.97;supercont1.97;supercont1.97;supercont1.97","2673147;2675771;2692857;2693857;2710105;2711022;2734541","2675246;2676036;2693133;2694041;2710636;2711208;2734903","-;-;-;-;-;-;-",3910,"AAEL003788","EOG87Q0XM","FBpp0074807","FBgn0036839","CG18136","CG18136","","","","FBpp0074807-FBpp0073246-FBpp0293781-FBpp0086665-FBpp0085358-FBpp0304309","FBgn0036839-FBgn0030257-FBgn0262599-FBgn0033917-FBgn0033061-FBgn0034182","CG18136-CG11160-CG43129-CG8503-CG14590-CG9640","CG18136-CG11160-CG43129-CG8503-CG14590-CG9640","8e-137-4e-53-5e-53-1e-50-6e-49-7e-32",""
"1047","gene4643",3,"gene4643","supercont1.97;supercont1.97;supercont1.97","844098;847935;849166","844572;849137;849207","+;+;+",1720,"AAEL003801","EOG8KPX2P","FBpp0110439","FBgn0044510","CG40049","mRpS5","","","","FBpp0110438","FBgn0044510","CG40049","mRpS5","3.00E-133",""
"1048","gene4644",4,"gene4644","supercont1.97;supercont1.97;supercont1.97;supercont1.97;supercont1.97;supercont1.97","1098555;1107016;1108262;1108733;1118136;1130024","1099407;1108100;1108675;1109581;1119983;1131390","+;+;+;+;+;+",6416,"AAEL003789","EOG8CG30H","FBpp0308529","FBgn0266572","CG3923","ebo","","","","FBpp0070093","FBgn0266572","CG3923","ebo","4.00E-178",""
"1049","gene4674",6,"gene4674","supercont1.1200;supercont1.1200;supercont1.1200;supercont1.1200;supercont1.1200;supercont1.1200","127512;128212;154385;154669;154953;178355","128154;128365;154536;154890;155638;178807","-;-;-;-;-;-",2310,"AAEL014640",NA,NA,NA,NA,NA,"","","","FBpp0289519-FBpp0076167-FBpp0073968-FBpp0076519-FBpp0087786-FBpp0308436","FBgn0035976-FBgn0035977-FBgn0030695-FBgn0035806-FBgn0043576-FBgn0033327","CG4432-CG4437-CG8995-CG7496-CG14746-CG8577","PGRP-LC-PGRP-LF-PGRP-LE-PGRP-SD-PGRP-SC1a-PGRP-SC1b","1e-56-2e-51-4e-41-7e-40-8e-39-8e-39",""
"1050","gene4691",4,"gene4691","supercont1.946","112992","116101","+",3110,"AAEL013868",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1051","gene4695",5,"gene4695","supercont1.78;supercont1.78;supercont1.78","2067470;2074659;2074830","2068689;2074738;2075611","-;-;-",2082,"AAEL003125","EOG8RV5H4","FBpp0076375","FBgn0035911","CG6638","CG6638","","","","FBpp0076375-FBpp0083227-FBpp0082092-FBpp0076520-FBpp0074843-FBpp0289511-FBpp0078893-FBpp0080759","FBgn0035911-FBgn0038742-FBgn0037999-FBgn0035811-FBgn0036824-FBgn0034432-FBgn0031824-FBgn0032775","CG6638-CG4703-CG4860-CG12262-CG3902-CG7461-CG9547-CG17544","CG6638-Arc42-CG4860-CG12262-CG3902-CG7461-CG9547-CG17544","0-7e-83-2e-80-1e-77-2e-73-2e-56-1e-44-4e-12",""
"1052","gene4698",2,"gene4698","supercont1.78;supercont1.78;supercont1.78","568058;578712;588101","569078;578872;588940","-;-;-",2022,"AAEL003115","EOG8STVW5","FBpp0111505","FBgn0085397","CG34368","Fili","","","","FBpp0111505-FBpp0075624-FBpp0075570-FBpp0073218-FBpp0084911","FBgn0085397-FBgn0010452-FBgn0023095-FBgn0035575-FBgn0039728","CG34368-CG11280-CG11282-CG7509-CG7896","Fili-trn-caps-CG7509-CG7896","2e-142-1e-53-8e-47-5e-24-1e-23",""
"1053","gene470",3,"gene470","supercont1.848","169827","173079","+",3253,"AAEL013463","EOG8ZKNBM","FBpp0080211","FBgn0261535","CG7516","l(2)34Fd","","","","FBpp0080211","FBgn0261535","CG7516","l(2)34Fd","0",""
"1054","gene474",1,"gene474","supercont1.848;supercont1.848;supercont1.848;supercont1.848;supercont1.848","289664;294711;295135;296461;296879","289885;295072;295319;296816;297383","+;+;+;+;+",1630,"AAEL013461","EOG86X21D-EOG86X21D-EOG86X21D","FBpp0074562-FBpp0073281-FBpp0073278","FBgn0052528-FBgn0025111-FBgn0003360","CG32528-CG1683-CG16944","parvin-Ant2-sesB","","","","FBpp0074562-FBpp0086744","FBgn0052528-FBgn0013733","CG32528-CG18076","parvin-shot","3e-177-0.003",""
"1055","gene4748",6,"gene4748","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","711241;712321;713747;714275;714584;714969;735660","712257;713679;714211;714525;714910;715500;737565","-;-;-;-;-;-;-",5857,"AAEL010382","EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348","CG18516-CG6045-CG18522-CG18519","AOX4-AOX3-AOX1-AOX2","","","","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435-FBpp0082172","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348-FBgn0003308","CG18516-CG6045-CG18522-CG18519-CG7642","AOX4-AOX3-AOX1-AOX2-ry","0-0-0-0-1e-174",""
"1056","gene475",1,"gene475","supercont1.848;supercont1.848;supercont1.848;supercont1.848;supercont1.848;supercont1.848","228708;244282;245306;259824;260630;260932","229217;244917;245487;260408;260873;261457","+;+;+;+;+;+",2683,"AAEL013458","EOG8CNTGZ","FBpp0310162","FBgn0001145","CG1743","Gs2","","","","FBpp0073344-FBpp0077773","FBgn0001145-FBgn0001142","CG1743-CG2718","Gs2-Gs1","0-0",""
"1057","gene4753",1,"gene4753","supercont1.474;supercont1.474;supercont1.474;supercont1.474","8783;46965;47261;47797","9559;47199;47734;48315","+;+;+;+",2005,"AAEL010392","EOG83NB4S-EOG83NB4S","FBpp0308250-FBpp0086905","FBgn0265185-FBgn0033787","CG44250-CG13321","CG44250-CG13321","","","","FBpp0086905-FBpp0308249-FBpp0073631-FBpp0084362-FBpp0308251","FBgn0033787-FBgn0265185-FBgn0052633-FBgn0051086-FBgn0265186","CG13321-CG44250-CG32633-CG31086-CG44251","CG13321-CG44250-CG32633-CG31086-CG44251","2e-65-2e-62-3e-47-6e-27-4e-24",""
"1058","gene4760",2,"gene4760","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","591698;595593;595855;598064;621260;623672;657633;660074","595335;595787;596037;598321;622870;624046;658009;660489","-;-;-;-;-;-;-;-",7053,"AAEL010373","EOG82FW8X","FBpp0076921","FBgn0029067","CG1696","Dd","","","","FBpp0076921-FBpp0087803-FBpp0072954-FBpp0075276-FBpp0085289-FBpp0072407","FBgn0029067-FBgn0033322-FBgn0035426-FBgn0036556-FBgn0032971-FBgn0035124","CG1696-CG8584-CG12078-CG5830-CG6691-CG12313","Dd-CG8584-CG12078-CG5830-ttm3-ttm2","1e-159-7e-56-4e-44-2e-33-3e-08-6e-07",""
"1059","gene4776",1,"gene4776","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","781443;782248;783672;784195;789916;790295;795793;797106;828661","782187;783612;784133;784445;790242;791961;795809;798045;828980","-;-;-;-;-;-;-;-;-",6094,"AAEL010372","EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG","FBpp0311435-FBpp0082604-FBpp0082605-FBpp0082608","FBgn0038348-FBgn0038350-FBgn0038349-FBgn0267408","CG18519-CG18516-CG6045-CG18522","AOX2-AOX4-AOX3-AOX1","","","","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435-FBpp0082172","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348-FBgn0003308","CG18516-CG6045-CG18522-CG18519-CG7642","AOX4-AOX3-AOX1-AOX2-ry","0-0-0-0-5e-172",""
"1060","gene4777",3,"gene4777","supercont1.474;supercont1.474","500249;501215","501154;501730","-;-",1422,"AAEL010366","EOG8Z91N4-EOG8Z91N4-EOG8Z91N4","FBpp0081814-FBpp0081813-FBpp0081854","FBgn0040259-FBgn0040257-FBgn0040251","CG18578-CG4739-CG6658","Ugt86Da-Ugt86Dc-Ugt86Di","","","","FBpp0081813-FBpp0081814-FBpp0112233-FBpp0081851-FBpp0081850-FBpp0081854-FBpp0080618-FBpp0306935","FBgn0040257-FBgn0040259-FBgn0040256-FBgn0026314-FBgn0026315-FBgn0040251-FBgn0032684-FBgn0038886","CG4739-CG18578-CG6633-CG6649-CG6644-CG6658-CG10178-CG6475","Ugt86Dc-Ugt86Da-Ugt86Dd-Ugt35b-Ugt35a-Ugt86Di-CG10178-CG6475","1e-130-1e-130-1e-126-4e-114-3e-112-1e-111-2e-104-7e-99",""
"1061","gene478",3,"gene478","supercont1.449;supercont1.449","137860;141962","141820;142345","-;-",4345,"AAEL017421","EOG8GTP4Q","FBpp0083625","FBgn0038964","CG13849","Nop56","","","","FBpp0083625-FBpp0078997-FBpp0075395","FBgn0038964-FBgn0026196-FBgn0036487","CG13849-CG10206-CG6876","Nop56-nop5-Prp31","0-2e-90-5e-19",""
"1062","gene4782",2,"gene4782","supercont1.1327;supercont1.1327","84606;85337","85277;86487","-;-",1823,"AAEL017061",NA,NA,NA,NA,NA,"","","","FBpp0086585-FBpp0311645-FBpp0085466-FBpp0084553-FBpp0086582-FBpp0289404-FBpp0087770-FBpp0311631","FBgn0013772-FBgn0033302-FBgn0000473-FBgn0039519-FBgn0033978-FBgn0033980-FBgn0033304-FBgn0015714","CG10248-CG8687-CG9438-CG13977-CG10242-CG10245-CG2397-CG10241","Cyp6a8-Cyp6a14-Cyp6a2-Cyp6a18-Cyp6a23-Cyp6a20-Cyp6a13-Cyp6a17","4e-140-2e-135-3e-134-6e-133-3e-132-1e-131-2e-129-3e-127",""
"1063","gene4783",2,"gene4783","supercont1.1327;supercont1.1327;supercont1.1327","120145;120621;120805","120560;120787;121712","-;-;-",1491,"AAEL014892",NA,NA,NA,NA,NA,"","","","FBpp0311645-FBpp0289404-FBpp0309923-FBpp0084553-FBpp0085466-FBpp0086585-FBpp0086582","FBgn0033302-FBgn0033980-FBgn0031726-FBgn0039519-FBgn0000473-FBgn0013772-FBgn0033978","CG8687-CG10245-CG7249-CG13977-CG9438-CG10248-CG10242","Cyp6a14-Cyp6a20-Cyp6a16-Cyp6a18-Cyp6a2-Cyp6a8-Cyp6a23","9e-114-2e-104-2e-104-2e-101-3e-101-2e-100-2e-99",""
"1064","gene4784",2,"gene4784","supercont1.1327;supercont1.1327","121982;122543","122484;123710","-;-",1671,"AAEL014891","EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ","FBpp0311645-FBpp0086583-FBpp0087770-FBpp0086580-FBpp0085466-FBpp0289404-FBpp0086586-FBpp0086582-FBpp0289405-FBpp0084553-FBpp0086585-FBpp0086581","FBgn0033302-FBgn0033979-FBgn0033304-FBgn0013773-FBgn0000473-FBgn0033980-FBgn0033981-FBgn0033978-FBgn0013771-FBgn0039519-FBgn0013772-FBgn0015714","CG8687-CG10243-CG2397-CG10240-CG9438-CG10245-CG10247-CG10242-CG10246-CG13977-CG10248-CG10241","Cyp6a14-Cyp6a19-Cyp6a13-Cyp6a22-Cyp6a2-Cyp6a20-Cyp6a21-Cyp6a23-Cyp6a9-Cyp6a18-Cyp6a8-Cyp6a17","","","","FBpp0311645-FBpp0086585-FBpp0289405-FBpp0085466-FBpp0087770-FBpp0084553-FBpp0086586-FBpp0309924","FBgn0033302-FBgn0013772-FBgn0013771-FBgn0000473-FBgn0033304-FBgn0039519-FBgn0033981-FBgn0031726","CG8687-CG10248-CG10246-CG9438-CG2397-CG13977-CG10247-CG7249","Cyp6a14-Cyp6a8-Cyp6a9-Cyp6a2-Cyp6a13-Cyp6a18-Cyp6a21-Cyp6a16","3e-149-3e-146-2e-145-2e-144-1e-143-1e-141-2e-141-1e-137",""
"1065","gene4793",8,"gene4793","supercont1.864","275865","278316","-",2452,"AAEL013533","EOG8FFGT5","FBpp0079607","FBgn0025366","CG5277","Ip259","","","","FBpp0079607","FBgn0025366","CG5277","Ip259","3.00E-146",""
"1066","gene4801",2,"gene4801","supercont1.667;supercont1.667","188379;188874","188808;189197","+;+",754,"AAEL012218","EOG8CZF7W","FBpp0082657","FBgn0038387","CG5268","blp","","","","FBpp0082657-FBpp0271880","FBgn0038387-FBgn0029964","CG5268-CG1409","blp-CG1409","9e-49-3e-35",""
"1067","gene4807",1,"gene4807","supercont1.667","5342","6582","+",1241,"AAEL012216",NA,NA,NA,NA,NA,"","","","FBpp0073669-FBpp0071697-FBpp0292990-FBpp0086089-FBpp0078464","FBgn0030521-FBgn0034709-FBgn0013770-FBgn0034229-FBgn0260462","CG10992-CG3074-CG6692-CG4847-CG12163","CtsB1-Swim-Cp1-CG4847-CG12163","1e-89-4e-44-2e-18-4e-18-6e-18",""
"1068","gene4810",2,"gene4810","supercont1.1172;supercont1.1172;supercont1.1172;supercont1.1172;supercont1.1172","172892;173429;174042;181062;181380","173348;173982;174528;181323;181946","-;-;-;-;-",2327,"AAEL014576",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1069","gene4819",2,"gene4819","supercont1.390;supercont1.390","290841;295800","295434;296748","-;-",5543,"AAEL009345","EOG85F0FS","FBpp0080707","FBgn0002031","CG10691","l(2)37Cc","","","","FBpp0080707-FBpp0085796","FBgn0002031-FBgn0010551","CG10691-CG15081","l(2)37Cc-Phb2","3e-146-2e-73",""
"1070","gene4832",5,"gene4832","supercont1.390;supercont1.390;supercont1.390;supercont1.390;supercont1.390;supercont1.390;supercont1.390;supercont1.390","141614;142267;151536;151685;153835;156838;165550;169294","142208;142416;151620;151962;153930;158033;166220;171260","-;-;-;-;-;-;-;-",5038,"AAEL009337","EOG8HB1BX","FBpp0075750","FBgn0022709","CG17146","Adk1","","","","FBpp0075750-FBpp0084349-FBpp0072072-FBpp0081806-FBpp0304515","FBgn0022709-FBgn0028833-FBgn0022708-FBgn0042094-FBgn0032083","CG17146-CG6092-CG3140-CG6612-CG9541","Adk1-Dak1-Adk2-Adk3-CG9541","5e-73-3e-32-2e-18-3e-12-1e-11",""
"1071","gene4834",7,"gene4834","supercont1.574","339418","341170","+",1753,"AAEL011381","EOG85F0DZ","FBpp0088174","FBgn0039909","CG1970","ND-49","","","","FBpp0088174-FBpp0271773","FBgn0039909-FBgn0039331","CG1970-CG11913","ND-49-ND-49L","0-0",""
"1072","gene4836",2,"gene4836","supercont1.574;supercont1.574;supercont1.574","351004;352123;352543","351407;352449;353001","-;-;-",1190,"AAEL011390","EOG83JFX4","FBpp0082540","FBgn0038319","CG31478","mRpL9","","","","FBpp0082540","FBgn0038319","CG31478","mRpL9","4.00E-112",""
"1073","gene4837",2,"gene4837","supercont1.574","654353","657834","-",3482,"AAEL011384",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"1074","gene4851",3,"gene4851","supercont1.591;supercont1.591;supercont1.591;supercont1.591;supercont1.591;supercont1.591;supercont1.591","158675;165985;174116;177352;178049;179689;196104","158710;166617;174664;177981;179623;179831;198601","+;+;+;+;+;+;+",6064,"AAEL011586","EOG8CNTGG","FBpp0083059","FBgn0038629","CG14304","CG14304","","","","FBpp0297099-FBpp0288638-FBpp0292311-FBpp0289396-FBpp0292310-FBpp0113017-FBpp0303036","FBgn0038629-FBgn0038632-FBgn0037487-FBgn0035845-FBgn0037488-FBgn0052036-FBgn0034301","CG14304-CG14301-CG14608-CG13675-CG14607-CG32036-CG5756","CG14304-CG14301-CG14608-CG13675-CG14607-CG32036-CG5756","1e-95-4e-36-9e-25-3e-22-7e-22-4e-18-4e-18",""
"1075","gene4855",3,"gene4855","supercont1.591","669782","670629","+",848,"AAEL011581","EOG8G7FR9","FBpp0087527","FBgn0033467","CG15863","CG15863","","","","FBpp0087527","FBgn0033467","CG15863","CG15863","2.00E-38",""
"1076","gene486",3,"gene486","supercont1.449;supercont1.449;supercont1.449;supercont1.449;supercont1.449;supercont1.449","227746;228127;234927;235259;250319;250456","227991;228322;235105;236318;250388;250873","+;+;+;+;+;+",2169,"AAEL010051","EOG8FFGSG","FBpp0083626","FBgn0038961","CG13850","CG13850","","","","FBpp0083626","FBgn0038961","CG13850","CG13850","3.00E-163",""
"1077","gene4870",3,"gene4870","supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323;supercont1.323","498800;499261;503730;512790;513076;572849;586713;664589;664954;668307;668664;668994;669308;678688","499197;499432;504263;512968;513198;573037;586778;664617;668237;668603;668911;669240;669541;680002","+;+;+;+;+;+;+;+;+;+;+;+;+;+",7315,"AAEL008421","EOG8P8J87","FBpp0084854","FBgn0039709","CG31009","Cad99C","","","","FBpp0084854-FBpp0077708-FBpp0077167-FBpp0304967-FBpp0292315","FBgn0039709-FBgn0000497-FBgn0001075-FBgn0261574-FBgn0024836","CG31009-CG17941-CG3352-CG7749-CG11895","Cad99C-ds-ft-kug-stan","0-1e-68-1e-61-8e-56-3e-55",""
"1078","gene4875",1,"gene4875","supercont1.1192;supercont1.1192","197460;214751","198104;214796","-;-",691,"AAEL014623","EOG8TQQ37","FBpp0086183","FBgn0040743","CG15919","CG15919","","","","FBpp0086183","FBgn0040743","CG15919","CG15919","8.00E-13",""
"1079","gene488",2,"gene488","supercont1.1061;supercont1.1061;supercont1.1061;supercont1.1061;supercont1.1061;supercont1.1061;supercont1.1061;supercont1.1061;supercont1.1061","67597;68415;68873;101829;122381;122679;123082;142629;162974","68350;68615;68985;101904;122610;123020;123231;143194;163630","-;-;-;-;-;-;-;-;-",3089,"AAEL014296","EOG808R0N-EOG808R0N","FBpp0076740-FBpp0303152","FBgn0052407-FBgn0053523","CG32407-CG33523","CG32407-Vap-33B","","","","FBpp0090954-FBpp0076740-FBpp0076020","FBgn0053523-FBgn0052407-FBgn0036085","CG33523-CG32407-CG6527","Vap-33B-CG32407-CG6527","4e-97-2e-59-1e-10",""
"1080","gene4886",5,"gene4886","supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169","333664;334809;335019;335476;335768;336236;358045","334714;334953;335416;335692;335953;336351;358773","-;-;-;-;-;-;-",2842,"AAEL005670",NA,NA,NA,NA,NA,"","","","FBpp0078950-FBpp0301273-FBpp0085912-FBpp0088123-FBpp0089193","FBgn0028990-FBgn0033115-FBgn0028983-FBgn0002930-FBgn0265137","CG11331-CG9460-CG10913-CG1857-CG9453","Spn27A-Spn42De-Spn55B-nec-Spn42Da","1e-64-8e-47-6e-46-6e-46-3e-45",""
"1081","gene4888",1,"gene4888","supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169;supercont1.169","749565;770542;772284;772510;772948;783725;784479;785773;834181;849166;850275;878620;890463","751503;771400;772443;772886;773206;784408;785204;786044;834444;849764;850638;879893;890643","-;-;-;-;-;-;-;-;-;-;-;-;-",7958,"AAEL005666","EOG82C117","FBpp0271771","FBgn0035049","CG4859","Mmp1","","","","FBpp0271771","FBgn0035049","CG4859","Mmp1","0",""
"1082","gene4904",7,"gene4904","supercont1.504;supercont1.504;supercont1.504","319993;320265;323860","320185;320680;325758","+;+;+",2508,"AAEL010742","EOG8VHNXV","FBpp0079041","FBgn0263133","CG4567","ico","","","","FBpp0079041-FBpp0083663-FBpp0099977-FBpp0085265-FBpp0075148-FBpp0084626-FBpp0089104","FBgn0263133-FBgn0051159-FBgn0024182-FBgn0000559-FBgn0053158-FBgn0039566-FBgn0000557","CG4567-CG31159-CG1410-CG2238-CG33158-CG4849-CG1873","ico-EF-G2-waw-EF2-CG33158-CG4849-Ef1alpha100E","0-6e-86-3e-23-4e-17-1e-16-6e-11-9e-10",""
"1083","gene4927",2,"gene4927","supercont1.188","168071","169144","+",1074,"AAEL006065","EOG8JMBFN","FBpp0081744","FBgn0037822","CG14683","CG14683","","","","FBpp0081744","FBgn0037822","CG14683","CG14683","2.00E-134",""
"1084","gene4929",3,"gene4929","supercont1.188;supercont1.188;supercont1.188;supercont1.188;supercont1.188;supercont1.188;supercont1.188","1152264;1160732;1161450;1161568;1164093;1183293;1197623","1153600;1161387;1161513;1163079;1164578;1183710;1198033","-;-;-;-;-;-;-",4884,"AAEL006087","EOG8Q5CDS","FBpp0074480","FBgn0031020","CG12202","Nat1","","","","FBpp0074480-FBpp0085344","FBgn0031020-FBgn0021847","CG12202-CG8325","Nat1-l(2)k14710","0-8e-04",""
"1085","gene4932",2,"gene4932","supercont1.188","167727","168047","+",321,"AAEL006079",NA,NA,NA,NA,NA,"","","","FBpp0081741","FBgn0020385","CG4067","pug","2.00E-04",""
"1086","gene4941",4,"gene4941","supercont1.470","641892","643660","-",1769,"AAEL010301",NA,NA,NA,NA,NA,"","","","FBpp0072828-FBpp0077871","FBgn0011828-FBgn0037012","CG12002-CG4786","Pxn-Rcd2","0.002-0.002",""
"1087","gene4953",4,"gene4953","supercont1.470;supercont1.470;supercont1.470;supercont1.470","774595;793041;793929;807874","775099;793223;796074;808685","+;+;+;+",3646,"AAEL010312","EOG8XWJPR","FBpp0074865","FBgn0042134","CG18811","Capr","","","","FBpp0074865","FBgn0042134","CG18811","Capr","5.00E-43",""
