"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"463","gene1868",6,"gene1868","supercont1.116;supercont1.116;supercont1.116;supercont1.116;supercont1.116;supercont1.116;supercont1.116;supercont1.116","1561670;1596085;1618385;1619640;1628432;1628629;1634601;1635967","1562912;1597199;1618925;1619758;1628562;1629468;1635894;1636106","+;+;+;+;+;+;+;+",5423,"AAEL004379","EOG8RV5H3","FBpp0089178","FBgn0037339","CG2929","Pi4KIIalpha","","","","FBpp0078404","FBgn0037339","CG2929","Pi4KIIalpha","0",""
"464","gene1897",2,"gene1897","supercont1.116;supercont1.116;supercont1.116;supercont1.116;supercont1.116;supercont1.116","1448886;1449548;1472439;1485997;1488207;1490161","1449301;1450272;1473125;1486743;1490092;1501070","+;+;+;+;+;+",15371,"AAEL004383","EOG81K23N","FBpp0082981","FBgn0028499","CG7985","CG7985","","","","FBpp0082981","FBgn0028499","CG7985","CG7985","0",""
"465","gene1932",1,"gene1932","supercont1.271;supercont1.271;supercont1.271;supercont1.271","847785;849894;850193;885085","849497;850118;850759;885941","-;-;-;-",3362,"AAEL007659",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"466","gene1942",8,"gene1942","supercont1.271;supercont1.271;supercont1.271","957703;958745;982014","958685;959158;982280","-;-;-",1664,"AAEL007653","EOG8HMN22","FBpp0074325","FBgn0030914","CG6106","CG6106","","","","FBpp0074325-FBpp0112945-FBpp0088675","FBgn0030914-FBgn0023023-FBgn0003189","CG6106-CG1411-CG18572","CG6106-CRMP-r","5e-147-3e-22-2e-14",""
"467","gene1946",5,"gene1946","supercont1.652;supercont1.652","52862;53431","53373;54328","-;-",1410,"AAEL012078","EOG8RR98T","FBpp0073508","FBgn0030411","CG2540","CG2540","","","","FBpp0073508-FBpp0083838","FBgn0030411-FBgn0039109","CG2540-CG10365","CG2540-CG10365","5e-60-5e-38",""
"468","gene1957",5,"gene1957","supercont1.652","46740","48673","-",1934,"AAEL012073",NA,NA,NA,NA,NA,"","","","FBpp0073285","FBgn0027498","CG2061","CG2061","8.00E-141",""
"469","gene2004",5,"gene2004","supercont1.626;supercont1.626;supercont1.626;supercont1.626;supercont1.626","530535;577709;577928;578310;578528","530589;577863;578015;578470;578734","+;+;+;+;+",666,"AAEL011890","EOG870X97","FBpp0288663","FBgn0035480","CG14984","CG14984","","","","FBpp0288663","FBgn0035480","CG14984","CG14984","2.00E-11",""
"470","gene2011",8,"gene2011","supercont1.626;supercont1.626;supercont1.626","583809;584043;584181","583972;584116;584447","+;+;+",505,"AAEL011884",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"471","gene2025",1,"gene2025","supercont1.208;supercont1.208","897976;898477","898415;899239","-;-",1203,"AAEL006486",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"472","gene203",5,"gene203","supercont1.544;supercont1.544;supercont1.544;supercont1.544","207603;227992;228424;228479","217850;228406;228453;228688","-;-;-;-",10903,"AAEL011154","EOG8ZSCTM","FBpp0070909","FBgn0029881","CG3973","pigs","","","","FBpp0070909","FBgn0029881","CG3973","pigs","2.00E-78",""
"473","gene2031",5,"gene2031","supercont1.208","1715269","1717325","+",2057,"AAEL006498","EOG85HVPC-EOG85HVPC-EOG85HVPC","FBpp0082600-FBpp0083111-FBpp0083266","NA-FBgn0003248-FBgn0002940","NA-CG16740-CG4550","NA-Rh2-ninaE","","","","FBpp0312616-FBpp0083111-FBpp0083266-FBpp0083284-FBpp0079875-FBpp0075097-FBpp0075752-FBpp0310845","FBgn0019940-FBgn0003248-FBgn0002940-FBgn0003249-FBgn0014019-FBgn0003250-FBgn0036260-FBgn0038542","CG5192-CG16740-CG4550-CG10888-CG5279-CG9668-CG5638-CG7431","Rh6-Rh2-ninaE-Rh3-Rh5-Rh4-Rh7-TyrR","8e-158-5e-153-2e-149-1e-72-2e-68-3e-64-5e-52-3e-18",""
"474","gene204",7,"gene204","supercont1.544;supercont1.544;supercont1.544;supercont1.544;supercont1.544;supercont1.544;supercont1.544","10318;15693;16370;16825;19167;46221;56255","11189;16301;16751;16906;20083;47188;56954","-;-;-;-;-;-;-",4530,"AAEL011161","EOG8PK518","FBpp0100055","FBgn0024251","CG1414","bbx","","","","FBpp0100055-FBpp0306421","FBgn0024251-FBgn0262582","CG1414-CG43122","bbx-cic","2e-43-1e-21",""
"475","gene2044",6,"gene2044","supercont1.208;supercont1.208;supercont1.208;supercont1.208;supercont1.208","1223173;1223622;1237630;1237924;1262558","1223563;1224067;1237863;1238540;1262677","-;-;-;-;-",1808,"AAEL006496",NA,NA,NA,NA,NA,"","","","FBpp0080480-FBpp0080479-FBpp0112326-FBpp0071047-FBpp0080477","FBgn0032614-FBgn0051810-FBgn0051809-FBgn0029975-FBgn0032615","CG13284-CG31810-CG31809-CG1444-CG6012","CG13284-CG31810-CG31809-CG1444-CG6012","4e-68-7e-67-1e-66-3e-56-7e-40",""
"476","gene2049",5,"gene2049","supercont1.208;supercont1.208","1576849;1577048","1576979;1578017","+;+",1101,"AAEL006480",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"477","gene2071",5,"gene2071","supercont1.204;supercont1.204;supercont1.204","113263;114128;114412","114075;114350;115236","+;+;+",1861,"AAEL006399","EOG8DZ4M1","FBpp0071873","FBgn0034816","CG3085","CG3085","","","","FBpp0071873-FBpp0080346-FBpp0070049-FBpp0070052-FBpp0070055","FBgn0034816-FBgn0028902-FBgn0052819-FBgn0052820-FBgn0040028","CG3085-CG4767-CG32819-CG32820-CG17450","CG3085-Tektin-A-CG32819-CG32820-CG17450","6e-173-3e-21-2e-20-2e-20-2e-20",""
"478","gene2075",5,"gene2075","supercont1.204;supercont1.204;supercont1.204;supercont1.204","708083;708870;729550;730555","708804;709021;730434;730893","-;-;-;-",2098,"AAEL006422","EOG8TF3B2","FBpp0081907","FBgn0037943","CG14722","CG14722","","","","FBpp0081907-FBpp0084724-FBpp0070422-FBpp0080383-FBpp0078362-FBpp0085897","FBgn0037943-FBgn0039601-FBgn0040066-FBgn0028897-FBgn0046222-FBgn0028496","CG14722-CG1523-CG17437-CG4935-CG1109-CG30116","CG14722-CG1523-wds-CG4935-CG1109-CG30116","8e-154-6e-08-2e-07-2e-07-3e-07-3e-07",""
"479","gene2080",5,"gene2080","supercont1.204;supercont1.204;supercont1.204","1481479;1488403;1488697","1482926;1488644;1488896","-;-;-",1890,"AAEL006400","EOG8284S4","FBpp0077129","FBgn0031604","CG15433","Elp3","","","","FBpp0077129","FBgn0031604","CG15433","Elp3","0",""
"480","gene2091",8,"gene2091","supercont1.268;supercont1.268;supercont1.268;supercont1.268;supercont1.268;supercont1.268;supercont1.268","379527;379916;395416;396184;397026;404426;404954","379576;380144;395804;396353;397168;404895;405548","-;-;-;-;-;-;-",2046,"AAEL007626","EOG80CM7C","FBpp0074817","FBgn0040323","CG6895","GNBP1","","","","FBpp0074817-FBpp0074861-FBpp0076237-FBpp0085578-FBpp0087815-FBpp0085532","FBgn0040323-FBgn0040322-FBgn0040321-FBgn0050148-FBgn0033301-FBgn0034511","CG6895-CG4144-CG5008-CG30148-CG12780-CG13422","GNBP1-GNBP2-GNBP3-CG30148-CG12780-GNBP-like3","4e-77-9e-61-3e-60-2e-14-2e-14-3e-13",""
"481","gene2143",5,"gene2143","supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253","1069916;1070335;1070941;1078075;1078391","1070278;1070873;1071066;1078338;1079461","-;-;-;-;-",2363,"AAEL007390","EOG8CG318","FBpp0072455","FBgn0035147","CG12030","Gale","","","","FBpp0072455-FBpp0076413-FBpp0077855","FBgn0035147-FBgn0035848-FBgn0036997","CG12030-CG7979-CG5955","Gale-CG7979-CG5955","0-8e-08-2e-06",""
"482","gene2145",6,"gene2145","supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253;supercont1.253","498683;518834;621611;642426;696748;698147;711586;714271;716461;726177","499531;521834;622796;642514;697975;698291;713725;716338;716696;730621","+;+;+;+;+;+;+;+;+;+",15387,"AAEL007397","EOG8RJJS3","FBpp0074914","FBgn0000568","CG8127","Eip75B","","","","FBpp0074914-FBpp0077963-FBpp0290561-FBpp0085351-FBpp0297439","FBgn0000568-FBgn0004865-FBgn0014859-FBgn0000546-FBgn0000448","CG8127-CG18023-CG1864-CG1765-CG33183","Eip75B-Eip78C-Hr38-EcR-Hr46","0-2e-35-8e-21-1e-20-1e-20",""
"483","gene2177",4,"gene2177","supercont1.432;supercont1.432;supercont1.432;supercont1.432;supercont1.432","614890;619634;632358;644540;655109","619025;632296;632739;644712;655239","-;-;-;-;-",17485,"AAEL009847","EOG8WWV8Q","FBpp0111540","FBgn0259108","CG34387","futsch","","","","FBpp0111540-FBpp0304620","FBgn0259108-FBgn0053196","CG34387-CG33196","futsch-dpy","2e-178-4e-05",""
"484","gene2182",2,"gene2182","supercont1.432;supercont1.432;supercont1.432;supercont1.432","556031;560100;573602;574528","560035;561903;574453;574601","-;-;-;-",6735,"AAEL009849","EOG8K6JVH","FBpp0070657","FBgn0029719","CG15473","CG15473","","","","FBpp0070657-FBpp0304624","FBgn0029719-FBgn0053196","CG15473-CG33196","CG15473-dpy","1e-18-8e-04",""
"485","gene2190",2,"gene2190","supercont1.842;supercont1.842","213333;213790","213734;214935","-;-",1548,"AAEL013417","EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154-EOG8W1154","FBpp0290150-FBpp0074269-FBpp0078910-FBpp0300934-FBpp0071674-FBpp0310276-FBpp0071364-FBpp0302640-FBpp0307845","FBgn0050280-FBgn0030880-FBgn0031804-FBgn0034160-FBgn0050281-FBgn0051832-FBgn0030163-FBgn0033312-FBgn0030164","CG30280-CG6788-CG9500-CG5550-CG30281-CG31832-CG1791-CG8642-CG1889","CG30280-CG6788-CG9500-CG5550-CG30281-CG31832-CG1791-CG8642-CG1889","","","","FBpp0290150-FBpp0302640-FBpp0071343-FBpp0071674-FBpp0071364-FBpp0086184","FBgn0050280-FBgn0033312-FBgn0030164-FBgn0050281-FBgn0030163-FBgn0034160","CG30280-CG8642-CG1889-CG30281-CG1791-CG5550","CG30280-CG8642-CG1889-CG30281-CG1791-CG5550","3e-41-5e-40-3e-39-1e-37-1e-36-2e-34",""
"486","gene2192",7,"gene2192","supercont1.561;supercont1.561","482611;499405","483533;500408","-;-",1927,"AAEL011268","EOG8D55Q6-EOG8D55Q6","FBpp0081207-FBpp0081208","FBgn0037432-FBgn0037433","CG10298-CG17919","CG10298-CG17919","","","","FBpp0079979-FBpp0081208-FBpp0081207-FBpp0083648-FBpp0077588-FBpp0081206-FBpp0083647-FBpp0086831-FBpp0073719","FBgn0032453-FBgn0037433-FBgn0037432-FBgn0038973-FBgn0011294-FBgn0037431-FBgn0038972-FBgn0265272-FBgn0030552","CG6180-CG17919-CG10298-CG18594-CG5430-CG17917-CG7054-CG30060-CG15871","CG6180-CG17919-CG10298-Pebp1-a5-CG17917-CG7054-CG30060-mRpL38","5e-73-3e-72-3e-71-4e-57-4e-53-7e-51-1e-48-6e-27-3e-15",""
"487","gene2195",2,"gene2195","supercont1.561;supercont1.561;supercont1.561;supercont1.561","533455;590730;591710;597880","533819;590766;592474;598621","+;+;+;+",1909,"AAEL011264",NA,NA,NA,NA,NA,"","","","FBpp0081208-FBpp0081207-FBpp0083648-FBpp0079979-FBpp0083647-FBpp0077588-FBpp0081206-FBpp0086831-FBpp0073719","FBgn0037433-FBgn0037432-FBgn0038973-FBgn0032453-FBgn0038972-FBgn0011294-FBgn0037431-FBgn0265272-FBgn0030552","CG17919-CG10298-CG18594-CG6180-CG7054-CG5430-CG17917-CG30060-CG15871","CG17919-CG10298-Pebp1-CG6180-CG7054-a5-CG17917-CG30060-mRpL38","5e-61-6e-59-7e-57-2e-54-8e-50-2e-46-5e-42-3e-19-1e-07",""
"488","gene2229",8,"gene2229","supercont1.84;supercont1.84;supercont1.84;supercont1.84;supercont1.84;supercont1.84;supercont1.84;supercont1.84;supercont1.84","2836937;2838245;2838524;2851207;2870546;2870771;2871030;2900599;2915754","2838177;2838402;2839619;2851331;2870695;2870963;2871221;2900618;2915989","-;-;-;-;-;-;-;-;-",3411,"AAEL003349","EOG8F4W2H","FBpp0078880","FBgn0015623","CG11567","Cpr","","","","FBpp0078880-FBpp0310415-FBpp0076337-FBpp0082740","FBgn0015623-FBgn0011676-FBgn0035890-FBgn0038429","CG11567-CG6713-CG13667-CG14882","Cpr-Nos-CG13667-CG14882","0-9e-61-5e-60-1e-35",""
"489","gene2236",5,"gene2236","supercont1.84","585702","587616","-",1915,"AAEL003338","EOG83XXVH","FBpp0083797","FBgn0051457","CG31457","CG31457","","","","FBpp0083797-FBpp0079583-FBpp0072021-FBpp0112133-FBpp0070465-FBpp0081927","FBgn0051457-FBgn0032223-FBgn0034878-FBgn0037876-FBgn0000520-FBgn0037921","CG31457-CG5034-CG3941-CG4820-CG2711-CG6808","CG31457-GATAd-pita-CG4820-dwg-CG6808","1e-05-9e-05-1e-04-6e-04-0.003-0.003",""
"490","gene2273",2,"gene2273","supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287","851122;854116;868746;868983;882986;886637;899464","854001;854880;868924;870211;884252;887391;899798","-;-;-;-;-;-;-",7410,"AAEL007874","EOG876NQV","FBpp0085764","FBgn0034419","CG15111","CG15111","","","","FBpp0085764-FBpp0077328","FBgn0034419-FBgn0025109","CG15111-CG18642","CG15111-Bem46","1e-143-9e-08",""
"491","gene2276",2,"gene2276","supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287","236412;266285;269477;301630;324522;360842;371570;371960;372184;372430","236503;266706;269827;302004;324856;362331;371900;372124;372341;373295","+;+;+;+;+;+;+;+;+;+",4585,"AAEL007889","EOG86HK21-EOG86HK21-EOG86HK21","FBpp0087006-FBpp0087008-FBpp0271811","FBgn0033710-FBgn0050046-FBgn0050203","CG17739-CG30046-CG30203","CG17739-CG30046-CG30203","","","","FBpp0087006-FBpp0087008-FBpp0086129-FBpp0271811-FBpp0086606-FBpp0075784","FBgn0033710-FBgn0050046-FBgn0026721-FBgn0050203-FBgn0020269-FBgn0250876","CG17739-CG30046-CG6953-CG30203-CG10145-CG5661","CG17739-CG30046-fat-spondin-CG30203-mspo-Sema-5c","0-5e-159-3e-155-1e-148-1e-22-2e-05",""
"492","gene2297",2,"gene2297","supercont1.175;supercont1.175","1751526;1763134","1752122;1764296","-;-",1760,"AAEL005819","EOG8S1X05","FBpp0083872","FBgn0039094","CG10184","CG10184","","","","FBpp0083872","FBgn0039094","CG10184","CG10184","1.00E-144",""
"493","gene2302",2,"gene2302","supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175","1237413;1324696;1336297;1355292;1367051;1368169","1238006;1324858;1336444;1355753;1368109;1369949","+;+;+;+;+;+",4207,"AAEL005793","EOG8XPT67","FBpp0083505","FBgn0000527","CG3331","e","","","","FBpp0083505-FBpp0071488-FBpp0088615-FBpp0071489-FBpp0073789-FBpp0078067","FBgn0000527-FBgn0034553-FBgn0027780-FBgn0034552-FBgn0027601-FBgn0012034","CG3331-CG9993-CG13401-CG17999-CG9009-CG9390","e-CG9993-U26-CG17999-pdgy-AcCoAS","0-3e-08-1e-06-7e-06-1e-05-1e-05",""
"494","gene2304",8,"gene2304","supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175;supercont1.175","1888349;1889068;1889587;1889849;1896898;1897356;1897758;1898200;1906742;1910524;1940682;1948113","1889001;1889524;1889786;1890129;1897298;1897695;1898137;1898422;1907365;1910936;1940724;1948814","-;-;-;-;-;-;-;-;-;-;-;-",4717,"AAEL005806","EOG88D3KK","FBpp0084751","FBgn0039640","CG14516","CG14516","","","","FBpp0084751-FBpp0084767-FBpp0084770","FBgn0039640-FBgn0263236-FBgn0051445","CG14516-CG11956-CG31445","CG14516-SP1029-CG31445","0-0-0",""
"495","gene2322",8,"gene2322","supercont1.955;supercont1.955;supercont1.955","219775;221072;221337","221016;221273;222180","-;-;-",2288,"AAEL013893",NA,NA,NA,NA,NA,"AaegOr125","OR","OR",NA,NA,NA,NA,NA,"Or paper"
"496","gene2331",5,"gene2331","supercont1.107;supercont1.107;supercont1.107","2110853;2111264;2111491","2111039;2111431;2112285","+;+;+",1150,"AAEL004086","EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN","FBpp0073029-FBpp0088362-FBpp0075869-FBpp0085467-FBpp0073028","FBgn0035476-FBgn0036290-FBgn0086254-FBgn0033101-FBgn0027552","CG12766-CG10638-CG6084-CG9436-CG10863","CG12766-CG10638-CG6084-CG9436-CG10863","","","","FBpp0088362-FBpp0073028-FBpp0085467-FBpp0073029-FBpp0303937-FBpp0291022","FBgn0036290-FBgn0027552-FBgn0033101-FBgn0035476-FBgn0086254-FBgn0058064","CG10638-CG10863-CG9436-CG12766-CG6084-CG40064","CG10638-CG10863-CG9436-CG12766-CG6084-ARY","3e-145-3e-124-7e-117-2e-113-1e-102-6e-98",""
"497","gene2336",1,"gene2336","supercont1.107;supercont1.107;supercont1.107","2129481;2130488;2130701","2130434;2130630;2131070","-;-;-",1467,"AAEL004102","EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN","FBpp0088362-FBpp0073029-FBpp0073028-FBpp0085467-FBpp0075869","FBgn0036290-FBgn0035476-FBgn0027552-FBgn0033101-FBgn0086254","CG10638-CG12766-CG10863-CG9436-CG6084","CG10638-CG12766-CG10863-CG9436-CG6084","","","","FBpp0075870-FBpp0075868-FBpp0088362-FBpp0073028-FBpp0073029-FBpp0085467","FBgn0086254-FBgn0036183-FBgn0036290-FBgn0027552-FBgn0035476-FBgn0033101","CG6084-CG6083-CG10638-CG10863-CG12766-CG9436","CG6084-CG6083-CG10638-CG10863-CG12766-CG9436","6e-133-9e-117-1e-96-1e-94-1e-93-4e-90",""
"498","gene2338",2,"gene2338","supercont1.107;supercont1.107;supercont1.107","2116046;2116267;2116491","2116191;2116434;2117237","+;+;+",1061,"AAEL004118","EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN","FBpp0085467-FBpp0073029-FBpp0073028-FBpp0075869-FBpp0088362","FBgn0033101-FBgn0035476-FBgn0027552-FBgn0086254-FBgn0036290","CG9436-CG12766-CG10863-CG6084-CG10638","CG9436-CG12766-CG10863-CG6084-CG10638","","","","FBpp0088362-FBpp0085467-FBpp0073028-FBpp0073029-FBpp0291022-FBpp0303937","FBgn0036290-FBgn0033101-FBgn0027552-FBgn0035476-FBgn0058064-FBgn0086254","CG10638-CG9436-CG10863-CG12766-CG40064-CG6084","CG10638-CG9436-CG10863-CG12766-ARY-CG6084","2e-131-3e-117-1e-114-1e-104-2e-96-3e-91",""
"499","gene2345",5,"gene2345","supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107","2167385;2167568;2167626;2167728;2172673;2172887;2173656;2173999","2167500;2167594;2167660;2167890;2172815;2173579;2173755;2174211","+;+;+;+;+;+;+;+",1490,"AAEL004088","EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN-EOG8BZQTN","FBpp0073028-FBpp0085467-FBpp0073029-FBpp0088362-FBpp0075869","FBgn0027552-FBgn0033101-FBgn0035476-FBgn0036290-FBgn0086254","CG10863-CG9436-CG12766-CG10638-CG6084","CG10863-CG9436-CG12766-CG10638-CG6084","","","","FBpp0075870-FBpp0075868-FBpp0073028-FBpp0088362-FBpp0073029-FBpp0085467","FBgn0086254-FBgn0036183-FBgn0027552-FBgn0036290-FBgn0035476-FBgn0033101","CG6084-CG6083-CG10863-CG10638-CG12766-CG9436","CG6084-CG6083-CG10863-CG10638-CG12766-CG9436","4e-152-4e-128-5e-123-4e-118-1e-113-2e-108",""
"500","gene2350",3,"gene2350","supercont1.107;supercont1.107;supercont1.107","349218;349613;349952","349416;349893;350378","+;+;+",907,"AAEL004120","EOG8JQ6Q8-EOG8JQ6Q8","FBpp0085084-FBpp0085085","FBgn0039801-FBgn0039800","CG11315-CG11314","Npc2h-Npc2g","","","","FBpp0085085-FBpp0085084-FBpp0082349-FBpp0077492-FBpp0081680-FBpp0081654","FBgn0039800-FBgn0039801-FBgn0038198-FBgn0031381-FBgn0037782-FBgn0037783","CG11314-CG11315-CG3153-CG7291-CG12813-CG3934","Npc2g-Npc2h-Npc2b-Npc2a-Npc2d-Npc2c","1e-33-2e-32-2e-09-8e-05-0.003-0.004",""
"501","gene2354",3,"gene2354","supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107","1312375;1313069;1314737;1315142;1315643;1316124","1312986;1313231;1315001;1315542;1315935;1316806","-;-;-;-;-;-",2417,"AAEL004114","EOG8BZQT7","FBpp0288563","FBgn0033289","CG2121","CG2121","","","","FBpp0087842-FBpp0309738-FBpp0070399-FBpp0082101","FBgn0033289-FBgn0027556-FBgn0023524-FBgn0038053","CG2121-CG4928-CG3078-CG18549","CG2121-CG4928-CG3078-CG18549","5e-152-2e-117-2e-13-2e-06",""
"502","gene2359",5,"gene2359","supercont1.107;supercont1.107;supercont1.107;supercont1.107;supercont1.107","2415202;2419224;2419568;2420775;2425317","2416474;2419499;2420343;2421097;2437870","-;-;-;-;-",15202,"AAEL004090","EOG87M4P8","FBpp0088571","FBgn0032699","CG10383","CG10383","","","","FBpp0088571-FBpp0084387","FBgn0032699-FBgn0039430","CG10383-CG5455","CG10383-CG5455","0-3e-25",""
"503","gene2382",4,"gene2382","supercont1.304;supercont1.304;supercont1.304","515307;516572;517813","516506;516702;517831","+;+;+",1350,"AAEL008176","EOG8X6G2S-EOG8X6G2S-EOG8X6G2S-EOG8X6G2S","FBpp0312059-FBpp0083292-FBpp0083298-FBpp0297296","FBgn0262146-FBgn0038790-FBgn0002869-FBgn0262858","CG42872-CG5097-CG4312-CG43222","MtnE-MtnC-MtnB-CG43222","","","",NA,NA,NA,NA,NA,""
"504","gene2403",5,"gene2403","supercont1.304;supercont1.304;supercont1.304;supercont1.304","644481;644957;652123;652379","644887;645781;652299;653635","-;-;-;-",2666,"AAEL008151","EOG8H48VN-EOG8H48VN-EOG8H48VN-EOG8H48VN","FBpp0112257-FBpp0081273-FBpp0081272-FBpp0271763","FBgn0042105-FBgn0042102-FBgn0042103-FBgn0042104","CG18748-CG18745-CG18746-CG18747","CG18748-CG18745-CG18746-CG18747","","","","FBpp0081273-FBpp0081159-FBpp0271763-FBpp0081272-FBpp0112257-FBpp0081268-FBpp0081241-FBpp0081242","FBgn0042102-FBgn0037465-FBgn0042104-FBgn0042103-FBgn0042105-FBgn0037521-FBgn0037517-FBgn0037518","CG18745-CG1105-CG18747-CG18746-CG18748-CG2993-CG10086-CG2641","CG18745-CG1105-CG18747-CG18746-CG18748-CG2993-CG10086-CG2641","1e-63-3e-62-7e-61-9e-53-2e-52-3e-45-2e-44-1e-42",""
"505","gene243",8,"gene243","supercont1.437;supercont1.437;supercont1.437;supercont1.437","547426;556802;558187;584009","548341;558113;558266;586041","-;-;-;-",4341,"AAEL009905","EOG8M94H7","FBpp0113035","FBgn0005696","CG5923","DNApol-alpha73","","","","FBpp0113035","FBgn0005696","CG5923","DNApol-alpha73","3.00E-71",""
"506","gene2435",6,"gene2435","supercont1.313;supercont1.313;supercont1.313;supercont1.313;supercont1.313","1236777;1240566;1241627;1264411;1274225","1236840;1240665;1241875;1264531;1274781","+;+;+;+;+",1091,"AAEL008315","EOG81K24T","FBpp0311634","FBgn0002789","CG4696","Mp20","","","","FBpp0086858-FBpp0083275-FBpp0302668-FBpp0074448","FBgn0002789-FBgn0038774-FBgn0035499-FBgn0040068","CG4696-CG5023-CG14996-CG7893","Mp20-CG5023-Chd64-Vav","4e-81-1e-54-5e-38-0.002",""
"507","gene2443",8,"gene2443","supercont1.443;supercont1.443;supercont1.443;supercont1.443","952954;956882;956941;992275","954440;956894;957058;993172","-;-;-;-",2516,"AAEL009980",NA,NA,NA,NA,NA,"","","","FBpp0113054","FBgn0033702","CG8854","CG8854","2.00E-06",""
"508","gene2444",2,"gene2444","supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337","68434;68918;69652;69814;70873;83833","68853;69073;69752;70811;71292;84553","-;-;-;-;-;-",2816,"AAEL008632",NA,NA,NA,NA,NA,"","","","FBpp0077292-FBpp0077813-FBpp0079489","FBgn0031515-FBgn0025683-FBgn0032167","CG9664-CG3164-CG5853","CG9664-CG3164-CG5853","1e-150-1e-141-2e-107",""
"509","gene2448",3,"gene2448","supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337","276965;289278;289750;290516;318709;325100;346738;346931;358564;394194;430581","277907;289433;289850;290684;318950;325324;346857;347511;358681;394747;432099","-;-;-;-;-;-;-;-;-;-;-",4728,"AAEL008631","EOG8XWJP7","FBpp0077553","FBgn0264494","CG17646","CG17646","","","","FBpp0077553-FBpp0077812-FBpp0077291-FBpp0306275","FBgn0264494-FBgn0025683-FBgn0031516-FBgn0031449","CG17646-CG3164-CG9663-CG31689","CG17646-CG3164-CG9663-CG31689","0-2e-147-1e-120-4e-110",""
"510","gene245",2,"gene245","supercont1.437;supercont1.437;supercont1.437;supercont1.437;supercont1.437","359379;359619;361109;388494;406342","359559;360980;361242;389997;406936","-;-;-;-;-",3776,"AAEL009906","EOG8SR0MX","FBpp0302749","FBgn0036044","CG14168","Zasp67","","","","FBpp0289017-FBpp0302749-FBpp0302944-FBpp0300846","FBgn0259219-FBgn0036044-FBgn0265991-FBgn0263289","CG42319-CG14168-CG30084-CG43398","CG42319-Zasp67-Zasp52-scrib","5e-12-2e-09-4e-07-0.001",""
"511","gene2452",3,"gene2452","supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337","22919;24351;24727;24873;25511;39830;41518;47687;60924","24293;24659;24813;25447;25754;41117;44002;47718;61091","-;-;-;-;-;-;-;-;-",6563,"AAEL008624",NA,NA,NA,NA,NA,"","","","FBpp0294026-FBpp0079489-FBpp0306278","FBgn0031515-FBgn0032167-FBgn0031449","CG9664-CG5853-CG31689","CG9664-CG5853-CG31689","5e-138-8e-114-5e-92",""
"512","gene2458",8,"gene2458","supercont1.337;supercont1.337;supercont1.337;supercont1.337;supercont1.337","118689;119922;129880;130188;130413","119857;120496;130124;130356;131103","+;+;+;+;+",2849,"AAEL008625",NA,NA,NA,NA,NA,"","","","FBpp0077292-FBpp0079489-FBpp0077392","FBgn0031515-FBgn0032167-FBgn0031449","CG9664-CG5853-CG31689","CG9664-CG5853-CG31689","5e-155-5e-125-2e-98",""
"513","gene248",6,"gene248","supercont1.437;supercont1.437;supercont1.437;supercont1.437;supercont1.437","25341;40508;52046;60698;61336","25446;40510;52048;61238;87185","+;+;+;+;+",26503,"AAEL009907",NA,NA,NA,NA,NA,"","","","FBpp0305153","FBgn0264503","CG43902","CG43902","6.00E-06",""
