"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"111","gene15448",1,"gene15448","supercont1.186;supercont1.186;supercont1.186;supercont1.186;supercont1.186","517467;517880;518244;519414;519784","517637;518184;519287;519721;520265","+;+;+;+;+",2310,"AAEL006023","EOG8SJ85B-EOG8SJ85B-EOG8SJ85B-EOG8SJ85B","FBpp0070843-FBpp0070844-FBpp0309511-FBpp0070846","FBgn0029848-FBgn0040069-FBgn0052751-FBgn0052750","CG3599-CG32754-CG32751-CG32750","Btnd-vanin-like-CG32751-CG32750","","","","FBpp0070844-FBpp0070845-FBpp0070843-FBpp0070846","FBgn0040069-FBgn0052751-FBgn0029848-FBgn0052750","CG32754-CG32751-CG3599-CG32750","vanin-like-CG32751-Btnd-CG32750","1e-104-8e-97-1e-90-2e-65",""
"112","gene15548",3,"gene15548","supercont1.187;supercont1.187;supercont1.187;supercont1.187;supercont1.187","307905;314902;315631;316080;324405","309804;315563;315979;316205;324490","-;-;-;-;-",3123,"AAEL006057","EOG8V19S2","FBpp0084255","FBgn0011666","CG5099","msi","","","","FBpp0305821-FBpp0075045","FBgn0011666-FBgn0260943","CG5099-CG32169","msi-Rbp6","1e-119-1e-74",""
"113","gene1556",3,"gene1556","supercont1.1140;supercont1.1140;supercont1.1140;supercont1.1140","3076;3355;25757;26945","3130;4116;25812;37803","+;+;+;+",11732,"AAEL014510","EOG89W56C","FBpp0073004","FBgn0014388","CG1921","sty","","","","FBpp0073004","FBgn0014388","CG1921","sty","8.00E-48",""
"114","gene15580",1,"gene15580","supercont1.60;supercont1.60;supercont1.60;supercont1.60;supercont1.60;supercont1.60;supercont1.60;supercont1.60","2574619;2581312;2581671;2584319;2589242;2636496;2704561;2705408","2575017;2581565;2581949;2584529;2590141;2636777;2704771;2705452","-;-;-;-;-;-;-;-",2581,"AAEL002539","EOG8HHRSX","FBpp0074217","FBgn0024238","CG8649","Fim","","","","FBpp0074215-FBpp0072934","FBgn0024238-FBgn0004167","CG8649-CG12008","Fim-kst","0-6e-08",""
"115","gene15582",1,"gene15582","supercont1.60;supercont1.60;supercont1.60;supercont1.60;supercont1.60","58296;59082;59752;59978;61483","59021;59687;59923;61378;63838","-;-;-;-;-",5261,"AAEL002559","EOG8XWJNZ","FBpp0288489","FBgn0051028","CG31028","CG31028","","","","FBpp0288489-FBpp0308571","FBgn0051028-FBgn0033631","CG31028-CG9027","CG31028-Sod3","0-6e-04",""
"116","gene15601",1,"gene15601","supercont1.60;supercont1.60;supercont1.60;supercont1.60","1826646;1832706;1871060;1897303","1828199;1833073;1871770;1897603","-;-;-;-",2934,"AAEL002576","EOG83XXV0","FBpp0083093","FBgn0038652","CG7720","CG7720","","","","FBpp0083093-FBpp0085617-FBpp0288580-FBpp0071015","FBgn0038652-FBgn0034494-FBgn0250757-FBgn0029950","CG7720-CG10444-CG42235-CG9657","CG7720-CG10444-CG42235-CG9657","0-3e-65-1e-59-3e-59",""
"117","gene15762",1,"gene15762","supercont1.115;supercont1.115","999082;999531","999471;999735","-;-",595,"AAEL018102",NA,NA,NA,NA,NA,"AaegObp64","OBP","OBP","FBpp0084816","FBgn0039678","CG18111","Obp99a","1.00E-06","Obp paper"
"118","gene1660",5,"gene1660","supercont1.94","2009854","2011934","+",2081,"AAEL017573",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"119","gene1720",1,"gene1720","supercont1.39;supercont1.39;supercont1.39;supercont1.39;supercont1.39","1300855;1307845;1309125;1309815;1310118","1302175;1309064;1309753;1310055;1310374","+;+;+;+;+",3668,"AAEL001699","EOG8X9B7H-EOG8X9B7H","FBpp0293860-FBpp0087664","FBgn0050345-FBgn0050344","CG30345-CG30344","CG30345-CG30344","","","","FBpp0087664-FBpp0293860-FBpp0288640-FBpp0087701-FBpp0113090-FBpp0073756-FBpp0289881","FBgn0050344-FBgn0050345-FBgn0039817-FBgn0033388-FBgn0033387-FBgn0030576-FBgn0260388","CG30344-CG30345-CG15553-CG8046-CG8008-CG15890-CG42514","CG30344-CG30345-CG15553-CG8046-CG8008-CG15890-CG42514","6e-134-9e-121-4e-89-2e-75-1e-53-1e-40-5e-32",""
"120","gene180",3,"gene180","supercont1.245;supercont1.245;supercont1.245;supercont1.245;supercont1.245;supercont1.245;supercont1.245;supercont1.245","1416639;1430220;1430616;1430849;1431172;1433084;1433306;1438610","1430155;1430547;1430776;1431104;1433024;1433243;1433607;1439403","-;-;-;-;-;-;-;-",17371,"AAEL007268","EOG8Z0DWX","FBpp0310756","FBgn0262127","CG33967","kibra","","","","FBpp0099467-FBpp0071559-FBpp0304227","FBgn0262127-FBgn0034590-FBgn0259174","CG33967-CG30388-CG42279","kibra-Magi-Nedd4","2e-153-2e-05-0.003",""
"121","gene1826",9,"gene1826","supercont1.32;supercont1.32;supercont1.32;supercont1.32","2413358;2415633;2425454;2433553","2415557;2417858;2425681;2440060","-;-;-;-",11162,"AAEL001421","EOG8S7NF7","FBpp0085860","FBgn0027835","CG5170","Dp1","","","","FBpp0085860-FBpp0078122","FBgn0027835-FBgn0262737","CG5170-CG7437","Dp1-mub","0-1e-05",""
"122","gene186",6,"gene186","supercont1.245;supercont1.245;supercont1.245;supercont1.245;supercont1.245;supercont1.245","504417;519597;520289;530360;530803;531016","505229;520224;521077;530718;530887;532030","+;+;+;+;+;+",3689,"AAEL007260","EOG8V727N","FBpp0297950","FBgn0036179","CG7368","CG7368","","","","FBpp0110184-FBpp0297926","FBgn0036179-FBgn0265276","CG7368-CG6930","CG7368-l(3)neo38","4e-75-5e-73",""
"123","gene1979",1,"gene1979","supercont1.759;supercont1.759;supercont1.759;supercont1.759","332720;367043;368822;376314","332842;368680;369099;377330","+;+;+;+",3056,"AAEL012918","EOG8Z3950","FBpp0072583","FBgn0261243","CG1009","Psa","","","","FBpp0072581-FBpp0082212","FBgn0261243-FBgn0052473","CG1009-CG32473","Psa-CG32473","0-5e-158",""
"124","gene2081",3,"gene2081","supercont1.204;supercont1.204;supercont1.204;supercont1.204","1075190;1075592;1083324;1085425","1075527;1076940;1085311;1085632","-;-;-;-",3883,"AAEL006415","EOG8CJZ78","FBpp0077251","FBgn0053123","CG33123","CG33123","","","","FBpp0077251-FBpp0073204-FBpp0086847","FBgn0053123-FBgn0027085-FBgn0027079","CG33123-CG7479-CG4062","CG33123-Aats-leu-Aats-val","0-7e-07-8e-05",""
"125","gene21",1,"gene21","supercont1.243;supercont1.243","530749;538077","530928;538796","-;-",900,"AAEL007206","EOG83R6CT","FBpp0072332","FBgn0015801","CG2928","Reg-5","","","","FBpp0072332","FBgn0015801","CG2928","Reg-5","4.00E-25",""
"126","gene2126",1,"gene2126","supercont1.345;supercont1.345","945599;947021","946773;948343","-;-",2498,"AAEL008746","EOG8J9QRJ","FBpp0111307","FBgn0085228","CG34199","CG34199","","","","FBpp0111307","FBgn0085228","CG34199","CG34199","3.00E-09",""
"127","gene2225",2,"gene2225","supercont1.84;supercont1.84","7553;8188","8078;8347","-;-",686,"AAEL003352","EOG8Z396S","FBpp0079443","FBgn0015393","CG3949","hoip","","","","FBpp0079443-FBpp0075448","FBgn0015393-FBgn0029148","CG3949-CG5258","hoip-NHP2","1e-66-1e-10",""
"128","gene2276",1,"gene2276","supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287;supercont1.287","236412;266285;269477;301630;324522;360842;371570;371960;372184;372430","236503;266706;269827;302004;324856;362331;371900;372124;372341;373295","+;+;+;+;+;+;+;+;+;+",4585,"AAEL007889","EOG86HK21-EOG86HK21-EOG86HK21","FBpp0087006-FBpp0087008-FBpp0271811","FBgn0033710-FBgn0050046-FBgn0050203","CG17739-CG30046-CG30203","CG17739-CG30046-CG30203","","","","FBpp0087006-FBpp0087008-FBpp0086129-FBpp0271811-FBpp0086606-FBpp0075784","FBgn0033710-FBgn0050046-FBgn0026721-FBgn0050203-FBgn0020269-FBgn0250876","CG17739-CG30046-CG6953-CG30203-CG10145-CG5661","CG17739-CG30046-fat-spondin-CG30203-mspo-Sema-5c","0-5e-159-3e-155-1e-148-1e-22-2e-05",""
"129","gene23",1,"gene23","supercont1.243","528530","529543","-",1014,"AAEL007207","EOG83R6CT","FBpp0072332","FBgn0015801","CG2928","Reg-5","","","","FBpp0296951","FBgn0015801","CG2928","Reg-5","1.00E-04",""
"130","gene2374",3,"gene2374","supercont1.304;supercont1.304;supercont1.304","937519;943500;964619","939513;944477;965134","-;-;-",3489,"AAEL008185","EOG8VMJ67","FBpp0081159","FBgn0037465","CG1105","CG1105","","","","FBpp0081159-FBpp0081273-FBpp0081272-FBpp0271763-FBpp0112257-FBpp0081242-FBpp0081241-FBpp0081268","FBgn0037465-FBgn0042102-FBgn0042103-FBgn0042104-FBgn0042105-FBgn0037518-FBgn0037517-FBgn0037521","CG1105-CG18745-CG18746-CG18747-CG18748-CG2641-CG10086-CG2993","CG1105-CG18745-CG18746-CG18747-CG18748-CG2641-CG10086-CG2993","0-2e-65-2e-64-2e-55-2e-54-3e-53-8e-49-4e-46",""
"131","gene2395",6,"gene2395","supercont1.304;supercont1.304;supercont1.304","1024386;1025150;1070964","1025081;1028596;1071242","-;-;-",4422,"AAEL008152",NA,NA,NA,NA,NA,"","","","FBpp0078385-FBpp0078356-FBpp0078357-FBpp0070179-FBpp0078386-FBpp0074425-FBpp0076882","FBgn0051548-FBgn0051549-FBgn0037354-FBgn0040349-FBgn0051546-FBgn0030968-FBgn0035588","CG31548-CG31549-CG12171-CG3699-CG31546-CG7322-CG10672","CG31548-CG31549-CG12171-CG3699-CG31546-CG7322-CG10672","5e-101-7e-95-3e-89-2e-71-3e-69-1e-32-9e-31",""
"132","gene2465",9,"gene2465","supercont1.194;supercont1.194;supercont1.194","1140449;1140674;1140995","1140488;1140836;1141244","-;-;-",453,"AAEL006200",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"133","gene2472",9,"gene2472","supercont1.194;supercont1.194;supercont1.194;supercont1.194;supercont1.194;supercont1.194;supercont1.194;supercont1.194","1394966;1477916;1496084;1511375;1511739;1538830;1565251;1566139","1395208;1478050;1496197;1511678;1512734;1538944;1565846;1566741","-;-;-;-;-;-;-;-",3106,"AAEL006194",NA,NA,NA,NA,NA,"","","","FBpp0304777","FBgn0261015","CG42599","Pif1A","2.00E-33",""
"134","gene2483",9,"gene2483","supercont1.194;supercont1.194;supercont1.194;supercont1.194;supercont1.194","1051133;1052283;1052862;1054540;1054756","1052160;1052795;1054329;1054675;1054939","-;-;-;-;-",3329,"AAEL006210","EOG8WM7K5","FBpp0304777","FBgn0261015","CG42599","Pif1A","","","","FBpp0304778","FBgn0261015","CG42599","Pif1A","1.00E-22",""
"135","gene2545",8,"gene2545","supercont1.542;supercont1.542;supercont1.542;supercont1.542","228174;229339;230214;230313","229276;230149;230247;231332","-;-;-;-",2968,"AAEL011112","EOG8N8TWT-EOG8N8TWT","FBpp0081800-FBpp0081141","FBgn0022359-FBgn0024289","CG4649-CG1982","Sodh-2-Sodh-1","","","","FBpp0081800-FBpp0081141-FBpp0083236-FBpp0081767","FBgn0022359-FBgn0024289-FBgn0270925-FBgn0011768","CG4649-CG1982-CG4836-CG6598","Sodh-2-Sodh-1-CG4836-Fdh","0-2e-180-2e-49-5e-17",""
"136","gene2546",1,"gene2546","supercont1.542;supercont1.542","233703;235360","235297;237905","+;+",4141,"AAEL011126",NA,NA,NA,NA,NA,"","","","FBpp0081800-FBpp0081141-FBpp0083236-FBpp0081767","FBgn0022359-FBgn0024289-FBgn0270925-FBgn0011768","CG4649-CG1982-CG4836-CG6598","Sodh-2-Sodh-1-CG4836-Fdh","3e-135-2e-133-6e-43-7e-12",""
"137","gene2557",1,"gene2557","supercont1.542;supercont1.542;supercont1.542","231812;233396;233703","233145;233637;235292","-;-;-",3166,"AAEL011130",NA,NA,NA,NA,NA,"","","","FBpp0081800-FBpp0081141-FBpp0271767-FBpp0081767","FBgn0022359-FBgn0024289-FBgn0270925-FBgn0011768","CG4649-CG1982-CG4836-CG6598","Sodh-2-Sodh-1-CG4836-Fdh","9e-120-8e-116-2e-32-1e-14",""
"138","gene2627",1,"gene2627","supercont1.696;supercont1.696","167304;168242","168179;169706","+;+",2341,"AAEL012430","EOG8BP43H-EOG8BP43H-EOG8BP43H-EOG8BP43H-EOG8BP43H-EOG8BP43H-EOG8BP43H-EOG8BP43H-EOG8BP43H","FBpp0083209-FBpp0083203-FBpp0111986-FBpp0083208-FBpp0082094-FBpp0083205-FBpp0290125-FBpp0072262-FBpp0083204","FBgn0038730-FBgn0038732-NA-FBgn0038731-FBgn0037996-FBgn0038734-FBgn0035642-FBgn0035006-FBgn0038733","CG6300-CG11391-NA-CG11659-CG4830-CG11453-CG18586-CG4563-CG11407","CG6300-CG11391-NA-CG11659-CG4830-CG11453-CG18586-CG4563-CG11407","","","","FBpp0082094-FBpp0087065-FBpp0083209-FBpp0083208-FBpp0083204-FBpp0083205-FBpp0071489-FBpp0072262-FBpp0083203-FBpp0290125","FBgn0037996-FBgn0033733-FBgn0038730-FBgn0038731-FBgn0038733-FBgn0038734-FBgn0034552-FBgn0035006-FBgn0038732-FBgn0035642","CG4830-CG8834-CG6300-CG11659-CG11407-CG11453-CG17999-CG4563-CG11391-CG18586","CG4830-CG8834-CG6300-CG11659-CG11407-CG11453-CG17999-CG4563-CG11391-CG18586","3e-100-1e-92-1e-86-2e-86-7e-85-7e-84-4e-83-1e-79-9e-77-9e-74",""
"139","gene2675",3,"gene2675","supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41;supercont1.41","222512;227589;228065;228820;228971;229359;229586;229771;229972;238532;239089;239302;239815;251034;251583;261175;267198;267320","226134;228008;228760;228911;229297;229524;229704;229912;230116;238693;239236;239746;239894;251508;252729;261985;267298;267773","-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-",9553,"AAEL001742","EOG8PG8R7","FBpp0304176","FBgn0035688","CG10289","CG10289","","","","FBpp0304174","FBgn0035688","CG10289","CG10289","4.00E-112",""
"140","gene2813",8,"gene2813","supercont1.1212;supercont1.1212;supercont1.1212;supercont1.1212;supercont1.1212;supercont1.1212;supercont1.1212","149216;149301;150140;150556;150851;151040;151349","149237;150083;150502;150779;150979;151268;151617","-;-;-;-;-;-;-",2019,"AAEL014662","EOG8W3WCK","FBpp0078711","FBgn0031703","CG12512","CG12512","","","","FBpp0078711-FBpp0073789-FBpp0083935-FBpp0082094-FBpp0071489-FBpp0071488-FBpp0303952","FBgn0031703-FBgn0027601-FBgn0039156-FBgn0037996-FBgn0034552-FBgn0034553-FBgn0035642","CG12512-CG9009-CG6178-CG4830-CG17999-CG9993-CG18586","CG12512-pdgy-CG6178-CG4830-CG17999-CG9993-CG18586","0-2e-37-3e-34-3e-25-3e-24-2e-23-2e-22",""
"141","gene2817",1,"gene2817","supercont1.827;supercont1.827;supercont1.827;supercont1.827;supercont1.827;supercont1.827;supercont1.827;supercont1.827;supercont1.827;supercont1.827","413605;414395;414747;414940;420508;420772;421296;435609;435762;435883","414335;414637;414857;415163;420716;421236;421408;435679;435823;436270","-;-;-;-;-;-;-;-;-;-",2617,"AAEL013355",NA,NA,NA,NA,NA,"","","","FBpp0070382","FBgn0023527","CG3071","CG3071","3.00E-04",""
"142","gene2836",1,"gene2836","supercont1.212;supercont1.212;supercont1.212","1452388;1453039;1453667","1452900;1453610;1453912","-;-;-",1331,"AAEL006594","EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K-EOG85QM5K","FBpp0082858-FBpp0112313-FBpp0082843-FBpp0082846-FBpp0082847-FBpp0292474-FBpp0082859","FBgn0038481-FBgn0051269-FBgn0051265-FBgn0038484-FBgn0038485-FBgn0038482-FBgn0038479","CG17475-CG31269-CG31265-CG5246-CG5255-CG4053-CG17477","CG17475-CG31269-CG31265-CG5246-CG5255-CG4053-CG17477","","","","FBpp0082847-FBpp0292474-FBpp0112313-FBpp0082859-FBpp0082858-FBpp0082843-FBpp0082845-FBpp0082846-FBpp0289337","FBgn0038485-FBgn0038482-FBgn0051269-FBgn0038479-FBgn0038481-FBgn0051265-FBgn0051267-FBgn0038484-FBgn0051266","CG5255-CG4053-CG31269-CG17477-CG17475-CG31265-CG31267-CG5246-CG31266","CG5255-CG4053-CG31269-CG17477-CG17475-CG31265-CG31267-CG5246-CG31266","2e-74-2e-67-4e-67-1e-63-9e-61-3e-59-5e-58-1e-56-1e-50",""
"143","gene2859",1,"gene2859","supercont1.598;supercont1.598","607855;669290","609662;670461","+;+",2980,"AAEL011645",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"144","gene2865",1,"gene2865","supercont1.29;supercont1.29;supercont1.29;supercont1.29","3119304;3120585;3120896;3121091","3120527;3120831;3121026;3121436","+;+;+;+",1948,"AAEL001316",NA,NA,NA,NA,NA,"","","","FBpp0078482","FBgn0037290","CG1124","CG1124","0.001",""
"145","gene2879",1,"gene2879","supercont1.29;supercont1.29;supercont1.29","3197271;3211519;3212617","3197848;3211980;3213074","+;+;+",1498,"AAEL001307","EOG8H48W0","FBpp0079090","FBgn0031913","CG5958","CG5958","","","","FBpp0079090-FBpp0080748-FBpp0290375","FBgn0031913-FBgn0032783-FBgn0031914","CG5958-CG10237-CG5973","CG5958-CG10237-CG5973","3e-107-2e-67-1e-54",""
"146","gene3000",4,"gene3000","supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120","472606;487913;488129;495797;502172;525618;526172;540760;541063;554147;554676","473894;488056;488501;496267;502668;526005;526267;540888;541190;554305;555159","-;-;-;-;-;-;-;-;-;-;-",4158,"AAEL004451","EOG86T5S6","FBpp0085642","FBgn0034479","CG8654","CG8654","","","","FBpp0085642-FBpp0083983-FBpp0083982-FBpp0082730-FBpp0086928","FBgn0034479-FBgn0019952-FBgn0086365-FBgn0038407-FBgn0033778","CG8654-CG6331-CG13610-CG6126-CG3790","CG8654-Orct-Orct2-CG6126-CG3790","5e-161-2e-103-4e-87-3e-76-6e-75",""
"147","gene3134",1,"gene3134","supercont1.918","103905","104825","-",921,"AAEL013779",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"148","gene3177",1,"gene3177","supercont1.112;supercont1.112;supercont1.112;supercont1.112;supercont1.112;supercont1.112","2343701;2344994;2352067;2352686;2353035;2382584","2344931;2345127;2352613;2352805;2353209;2383751","-;-;-;-;-;-",3375,"AAEL004247","EOG8MD0R3","FBpp0083296","FBgn0038799","CG4288","MFS9","","","","FBpp0083296-FBpp0077449-FBpp0079876-FBpp0086260","FBgn0038799-FBgn0031424-FBgn0010497-FBgn0024315","CG4288-CG9887-CG5304-CG8098","MFS9-VGlut-dmGlut-Picot","0-4e-99-1e-95-2e-91",""
"149","gene3267",1,"gene3267","supercont1.178;supercont1.178;supercont1.178;supercont1.178","989816;1003833;1005985;1015457","989872;1005923;1006623;1016755","+;+;+;+",4086,"AAEL005879","EOG8XSPF6","FBpp0070404","FBgn0004397","CG3299","Vinc","","","","FBpp0070404-FBpp0070037","FBgn0004397-FBgn0010215","CG3299-CG17947","Vinc-alpha-Cat","0-1e-22",""
"150","gene3333",1,"gene3333","supercont1.139;supercont1.139;supercont1.139;supercont1.139","2153342;2159201;2174033;2179722","2153571;2160468;2176185;2181584","+;+;+;+",5514,"AAEL005032","EOG8DNHW6","FBpp0085407","FBgn0039970","CG17508","CG17508","","","","FBpp0085407-FBpp0077345","FBgn0039970-FBgn0031504","CG17508-CG15403","CG17508-CG15403","3e-58-2e-10",""
"151","gene3416",9,"gene3416","supercont1.224;supercont1.224;supercont1.224;supercont1.224","1728258;1728923;1729403;1729797","1728864;1729166;1729736;1730001","-;-;-;-",1390,"AAEL006874",NA,NA,NA,NA,NA,"","","","FBpp0087744-FBpp0291497-FBpp0291496-FBpp0077690-FBpp0072365-FBpp0088363-FBpp0073484-FBpp0075492","FBgn0033367-FBgn0283437-FBgn0261363-FBgn0002563-FBgn0002564-FBgn0002565-FBgn0002562-FBgn0000639","CG8193-CG42639-CG42640-CG4178-CG6821-CG6806-CG2559-CG17285","PPO2-PPO1-PPO3-Lsp1beta-Lsp1gamma-Lsp2-Lsp1alpha-Fbp1","3e-99-2e-96-4e-93-2e-19-3e-19-5e-19-1e-17-3e-10",""
"152","gene3423",1,"gene3423","supercont1.224;supercont1.224;supercont1.224;supercont1.224;supercont1.224;supercont1.224;supercont1.224;supercont1.224;supercont1.224","593594;603233;603453;604228;615026;670884;675976;676211;692078","603104;603382;604161;604611;615196;670952;676129;676285;693683","-;-;-;-;-;-;-;-;-",12829,"AAEL006876","EOG8N8TWF","FBpp0312047","FBgn0262735","CG1691","Imp","","","","FBpp0073269","FBgn0262735","CG1691","Imp","0",""
"153","gene3487",2,"gene3487","supercont1.96;supercont1.96;supercont1.96;supercont1.96","200949;201167;202713;203167","201106;202616;203058;203439","-;-;-;-",2227,"AAEL003742","EOG8QC3X1-EOG8QC3X1","FBpp0083833-FBpp0112317","FBgn0051148-FBgn0051414","CG31148-CG31414","CG31148-CG31414","","","","FBpp0112317-FBpp0083833","FBgn0051414-FBgn0051148","CG31414-CG31148","CG31414-CG31148","0-4e-175",""
"154","gene3492",7,"gene3492","supercont1.96;supercont1.96","1993848;1995014","1994817;1995892","+;+",1849,"AAEL003770","EOG8V727B","FBpp0076826","FBgn0035632","CG10575","Ppat-Dpck","","","","FBpp0076826-FBpp0081152","FBgn0035632-FBgn0037469","CG10575-CG1939","Ppat-Dpck-Dpck","1e-141-4e-19",""
"155","gene3532",2,"gene3532","supercont1.114;supercont1.114;supercont1.114;supercont1.114;supercont1.114;supercont1.114","994800;996939;997187;1077944;1089259;1098986","995722;997126;997275;1078119;1089556;1099513","-;-;-;-;-;-",2202,"AAEL004313","EOG8VMJ74","FBpp0297155","FBgn0010470","CG9847","Fkbp14","","","","FBpp0071620-FBpp0081899-FBpp0085703-FBpp0079468-FBpp0082574","FBgn0010470-FBgn0037930-FBgn0013954-FBgn0029174-FBgn0013269","CG9847-CG14715-CG11001-CG4535-CG6226","Fkbp14-CG14715-FK506-bp2-FKBP59-FK506-bp1","2e-112-8e-34-3e-31-2e-22-3e-20",""
"156","gene3576",1,"gene3576","supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418;supercont1.418","631916;632607;632748;633842;634163;634787;639803;642976;643298;655223;700727;708836","632370;632682;633777;634101;634581;634831;642860;643232;643705;655851;701369;709234","-;-;-;-;-;-;-;-;-;-;-;-",7679,"AAEL009691","EOG869TK1","FBpp0087539","FBgn0027580","CG1516","PCB","","","","FBpp0087539","FBgn0027580","CG1516","PCB","0",""
"157","gene3579",1,"gene3579","supercont1.658;supercont1.658;supercont1.658;supercont1.658;supercont1.658;supercont1.658","174981;207032;207364;220330;271051;290146","175526;207307;207554;220646;273351;290373","-;-;-;-;-;-",3859,"AAEL012133",NA,NA,NA,NA,NA,"","","","FBpp0110180-FBpp0074925-FBpp0078206","FBgn0036493-FBgn0036764-FBgn0037203","CG7255-CG5535-CG11128","CG7255-CG5535-slif","1e-39-8e-21-2e-18",""
"158","gene3582",2,"gene3582","supercont1.658;supercont1.658;supercont1.658;supercont1.658;supercont1.658","363061;373338;374233;383811;445577","364377;374096;374493;384289;446050","-;-;-;-;-",3290,"AAEL012131","EOG8897C5","FBpp0078206","FBgn0037203","CG11128","slif","","","","FBpp0078206-FBpp0074925-FBpp0110180","FBgn0037203-FBgn0036764-FBgn0036493","CG11128-CG5535-CG7255","slif-CG5535-CG7255","0-1e-149-1e-128",""
"159","gene3720",3,"gene3720","supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725","471148;471812;472899;488133;504419;506053;516906","471558;472483;473252;489236;505807;506220;542677","+;+;+;+;+;+;+",29870,"AAEL017080",NA,NA,NA,NA,NA,"","","","FBpp0081555-FBpp0076797-FBpp0072351-FBpp0081428","FBgn0037722-FBgn0035625-FBgn0001325-FBgn0037621","CG8319-CG5249-CG3340-CG9797","CG8319-Blimp-1-Kr-M1BP","7e-07-2e-06-1e-05-1e-05",""
"160","gene3764",5,"gene3764","supercont1.30;supercont1.30;supercont1.30;supercont1.30;supercont1.30;supercont1.30;supercont1.30","2801247;2801462;2805144;2808205;2808502;2819301;2819528","2801388;2801698;2805161;2808388;2808559;2819461;2820423","+;+;+;+;+;+;+",1696,"AAEL001343","EOG8CJZ8S","FBpp0305291","FBgn0035719","CG14821","tow","","","","FBpp0112063","FBgn0035719","CG14821","tow","2.00E-24",""
"161","gene3808",4,"gene3808","supercont1.607;supercont1.607;supercont1.607;supercont1.607","249608;263461;285028;285458","249947;264061;285376;285739","+;+;+;+",1572,"AAEL011740","EOG8J141D","FBpp0077842","FBgn0036979","CG13247","CG13247","","","","FBpp0077842","FBgn0036979","CG13247","CG13247","3.00E-39",""
"162","gene3817",8,"gene3817","supercont1.56;supercont1.56;supercont1.56","2467224;2474390;2474663","2468216;2474603;2475605","+;+;+",2150,"AAEL002416","EOG8G1Q7B","FBpp0084585","FBgn0039537","CG5590","CG5590","","","","FBpp0084585-FBpp0073988-FBpp0078385-FBpp0070179-FBpp0074425-FBpp0078356","FBgn0039537-FBgn0030731-FBgn0051548-FBgn0040349-FBgn0030968-FBgn0051549","CG5590-CG3415-CG31548-CG3699-CG7322-CG31549","CG5590-Mfe2-CG31548-CG3699-CG7322-CG31549","0-2e-14-4e-14-2e-13-3e-13-1e-12",""
"163","gene3830",1,"gene3830","supercont1.56;supercont1.56;supercont1.56;supercont1.56;supercont1.56","2648043;2650200;2650587;2650870;2659176","2650136;2650521;2650805;2651144;2660273","-;-;-;-;-",4008,"AAEL002430","EOG8H7531","FBpp0290783","FBgn0031099","CG17065","CG17065","","","","FBpp0077032","FBgn0031099","CG17065","CG17065","0",""
"164","gene3864",3,"gene3864","supercont1.62;supercont1.62;supercont1.62;supercont1.62;supercont1.62;supercont1.62;supercont1.62;supercont1.62;supercont1.62","723439;724489;729232;732243;732412;741733;742077;742260;745846","724368;724621;729330;732342;732586;741819;742195;742371;754411","+;+;+;+;+;+;+;+;+",10321,"AAEL002646","EOG8QG04S","FBpp0290831","FBgn0086779","CG11628","step","","","","FBpp0085264-FBpp0080114-FBpp0077948-FBpp0293612","FBgn0086779-FBgn0028538-FBgn0026179-FBgn0264560","CG11628-CG7578-CG32434-CG8487","step-Sec71-siz-garz","0-4e-49-2e-39-6e-33",""
"165","gene3916",2,"gene3916","supercont1.975;supercont1.975;supercont1.975;supercont1.975;supercont1.975","136232;168075;169526;181480;181911","144914;168763;170277;181800;182319","-;-;-;-;-",10854,"AAEL013977","EOG8RV5HD","FBpp0112453","FBgn0039943","CG17168","CG17168","","","","FBpp0112453-FBpp0086206-FBpp0083082","FBgn0039943-FBgn0026402-FBgn0038640","CG17168-CG8980-CG7706","CG17168-NiPp1-CG7706","2e-87-9e-11-2e-06",""
