"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"220","gene2995",1,"gene2995","supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120;supercont1.120","6079;21488;29003;30296;31455;71103;136196","7043;21669;29148;30470;32023;71505;137570","-;-;-;-;-;-;-",3815,"AAEL004464","EOG8WDH3K","FBpp0082707","FBgn0038404","CG8925","CG8925","","","","FBpp0112153-FBpp0112387-FBpp0083983-FBpp0306892","FBgn0038404-FBgn0063649-FBgn0019952-FBgn0086365","CG8925-CG6006-CG6331-CG13610","CG8925-CG6006-Orct-Orct2","3e-163-2e-102-1e-65-7e-62",""
"221","gene3035",1,"gene3035","supercont1.206;supercont1.206;supercont1.206;supercont1.206","182806;184108;197731;209207","184049;184621;198252;211201","-;-;-;-",4275,"AAEL006469","EOG8W9MV8","FBpp0071217","FBgn0027330","CG1994","l(1)G0020","","","","FBpp0071217","FBgn0027330","CG1994","l(1)G0020","0",""
"222","gene3050",1,"gene3050","supercont1.206;supercont1.206;supercont1.206;supercont1.206;supercont1.206;supercont1.206;supercont1.206;supercont1.206","7308;16843;17174;17559;21952;22316;22798;34814","7871;17107;17498;17688;22256;22738;22985;36381","+;+;+;+;+;+;+;+",3768,"AAEL006474","EOG8KH5K9","FBpp0271918","FBgn0036892","CG8798","Lon","","","","FBpp0074735-FBpp0293948-FBpp0075772-FBpp0081381-FBpp0070479-FBpp0308555","FBgn0036892-FBgn0028685-FBgn0036224-FBgn0051453-FBgn0024992-FBgn0033564","CG8798-CG3455-CG7257-CG31453-CG2658-CG11919","Lon-Rpt4-Rpt4R-pch2-CG2658-Pex6","0-7e-07-8e-06-8e-04-0.001-0.001",""
"223","gene309",1,"gene309","supercont1.47;supercont1.47","2716572;2721446","2717368;2722141","-;-",1493,"AAEL002014","EOG8XWJP9","FBpp0080865","FBgn0032846","CG10721","CG10721","","","","FBpp0080865","FBgn0032846","CG10721","CG10721","2.00E-165",""
"224","gene3112",4,"gene3112","supercont1.7;supercont1.7;supercont1.7;supercont1.7","4386852;4405986;4407545;4416172","4388780;4407253;4408079;4416561","-;-;-;-",4122,"AAEL000388","EOG8S4S6C","FBpp0078150","FBgn0027086","CG11471","Aats-ile","","","","FBpp0078150-FBpp0291534-FBpp0076287-FBpp0305353-FBpp0073204","FBgn0027086-FBgn0036569-FBgn0035942-FBgn0027079-FBgn0027085","CG11471-CG5414-CG5660-CG4062-CG7479","Aats-ile-CG5414-CG5660-Aats-val-Aats-leu","0-1e-67-2e-37-1e-32-8e-06",""
"225","gene3192",1,"gene3192","supercont1.171;supercont1.171","26373;26548","26464;29120","+;+",2665,"AAEL005719","EOG84TS09","FBpp0297502","FBgn0003559","CG17170","su(f)","","","","FBpp0112456-FBpp0084691","FBgn0003559-FBgn0039600","CG17170-CG1646","su(f)-CG1646","0-0.007",""
"226","gene3230",1,"gene3230","supercont1.476;supercont1.476;supercont1.476","230986;287846;288096","233544;288016;291669","+;+;+",6304,"AAEL010403","EOG85F0F8","FBpp0082123","FBgn0016693","CG6148","Past1","","","","FBpp0082123-FBpp0082295-FBpp0300890","FBgn0016693-FBgn0038181-FBgn0035060","CG6148-CG9297-CG16932","Past1-CG9297-Eps-15","0-2e-44-6e-14",""
"227","gene324",1,"gene324","supercont1.47","2722171","2723016","-",846,"AAEL002002","EOG8Z65F3","FBpp0080870","FBgn0032849","CG10757","mRpS18B","","","","FBpp0080870","FBgn0032849","CG10757","mRpS18B","6.00E-76",""
"228","gene3362",1,"gene3362","supercont1.102;supercont1.102;supercont1.102","1367920;1369189;1370103","1369124;1369872;1370603","-;-;-",2390,"AAEL003967",NA,NA,NA,NA,NA,"","","","FBpp0085715-FBpp0076072-FBpp0074005-FBpp0088620","FBgn0012051-FBgn0025866-FBgn0260450-FBgn0003464","CG7563-CG8107-CG3692-CG1391","CalpA-CalpB-CalpC-sol","1e-78-5e-76-1e-43-5e-06",""
"229","gene3364",1,"gene3364","supercont1.102;supercont1.102;supercont1.102","2650511;2650597;2650770","2650528;2650709;2653084","+;+;+",2446,"AAEL003975","EOG81RSK7","FBpp0087322","FBgn0033557","CG12325","CG12325","","","","FBpp0087322-FBpp0070422-FBpp0085224-FBpp0074971-FBpp0077778-FBpp0081650-FBpp0087335","FBgn0033557-FBgn0040066-FBgn0039867-FBgn0036733-FBgn0031229-FBgn0027524-FBgn0010356","CG12325-CG17437-CG2261-CG6322-CG3436-CG3909-CG7704","CG12325-wds-CstF-50-U4-U6-60K-CG3436-CG3909-Taf5","0-5e-21-5e-21-3e-19-1e-18-4e-18-5e-18",""
"230","gene3410",1,"gene3410","supercont1.618;supercont1.618;supercont1.618;supercont1.618;supercont1.618;supercont1.618;supercont1.618","635010;635687;636698;637877;638274;639795;640153","635624;636637;637068;638211;638858;640080;640557","-;-;-;-;-;-;-",3548,"AAEL011827","EOG8MSGPW","FBpp0081117","FBgn0037489","CG1234","CG1234","","","","FBpp0081117-FBpp0070561","FBgn0037489-FBgn0029672","CG1234-CG2875","CG1234-CG2875","0-0.001",""
"231","gene3456",1,"gene3456","supercont1.456;supercont1.456;supercont1.456","86605;87376;98224","87286;88942;98319","+;+;+",2345,"AAEL010136","EOG86X21G","FBpp0080213","FBgn0028530","CG18124","mTTF","","","","FBpp0080213","FBgn0028530","CG18124","mTTF","7.00E-64",""
"232","gene3486",1,"gene3486","supercont1.96;supercont1.96;supercont1.96;supercont1.96;supercont1.96","1624292;1626211;1630103;1630369;1661440","1626140;1630037;1630298;1630666;1662354","-;-;-;-;-",7085,"AAEL003768","EOG8X6G0P","FBpp0078586","FBgn0037248","CG9809","srl","","","","FBpp0078586-FBpp0079668-FBpp0081156","FBgn0037248-FBgn0011305-FBgn0010774","CG9809-CG5655-CG1101","srl-Rsf1-Ref1","3e-33-2e-04-0.003",""
"233","gene3511",1,"gene3511","supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79","2534006;2535878;2536069;2536620;2537477;2542802;2543548;2550207;2550663;2557697;2572569","2535817;2536011;2536560;2537128;2538202;2543404;2543829;2550577;2550846;2558583;2573523","-;-;-;-;-;-;-;-;-;-;-",6955,"AAEL003137",NA,NA,NA,NA,NA,"","","","FBpp0076667-FBpp0077561","FBgn0035710-FBgn0051663","CG10121-CG31663","SP1173-CG31663","5e-40-2e-05",""
"234","gene3512",1,"gene3512","supercont1.79;supercont1.79","2247515;2250555","2248271;2250573","-;-",776,"AAEL003148","EOG8N5ZNJ","FBpp0083003","FBgn0038610","CG7675","CG7675","","","","FBpp0083002-FBpp0087995-FBpp0087993-FBpp0087997","FBgn0038610-FBgn0033203-FBgn0050491-FBgn0033205","CG7675-CG2070-CG30491-CG2064","CG7675-CG2070-CG30491-CG2064","1e-80-6e-45-4e-44-3e-42",""
"235","gene3519",1,"gene3519","supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79;supercont1.79","1463215;1474911;1475472;1476028;1476275;1476579;1477102;1477662;1493455;1509926;1564422;1639345;1640013;1644269","1464749;1475358;1475968;1476206;1476521;1477037;1477602;1478251;1494303;1510060;1564595;1639608;1640384;1644765","-;-;-;-;-;-;-;-;-;-;-;-;-;-",6747,"AAEL003133","EOG83BQD1","FBpp0075445","FBgn0036454","CG17839","CG17839","","","","FBpp0075445-FBpp0081135-FBpp0312361-FBpp0111939-FBpp0070563","FBgn0036454-FBgn0000071-FBgn0267428-FBgn0031837-FBgn0052791","CG17839-CG2198-CG45781-CG11320-CG32791","CG17839-Ama-CG45781-DIP-iota-DIP-alpha","0-2e-14-2e-12-5e-11-5e-08",""
"236","gene3532",1,"gene3532","supercont1.114;supercont1.114;supercont1.114;supercont1.114;supercont1.114;supercont1.114","994800;996939;997187;1077944;1089259;1098986","995722;997126;997275;1078119;1089556;1099513","-;-;-;-;-;-",2202,"AAEL004313","EOG8VMJ74","FBpp0297155","FBgn0010470","CG9847","Fkbp14","","","","FBpp0071620-FBpp0081899-FBpp0085703-FBpp0079468-FBpp0082574","FBgn0010470-FBgn0037930-FBgn0013954-FBgn0029174-FBgn0013269","CG9847-CG14715-CG11001-CG4535-CG6226","Fkbp14-CG14715-FK506-bp2-FKBP59-FK506-bp1","2e-112-8e-34-3e-31-2e-22-3e-20",""
"237","gene3535",1,"gene3535","supercont1.114;supercont1.114","2162086;2163369","2163310;2163603","-;-",1460,"AAEL004306","EOG82NMRG","FBpp0081384","FBgn0037608","CG8039","mRpL19","","","","FBpp0081384","FBgn0037608","CG8039","mRpL19","4.00E-140",""
"238","gene3580",1,"gene3580","supercont1.658;supercont1.658;supercont1.658","315253;325450;326130","315875;326064;326484","-;-;-",1593,"AAEL012128",NA,NA,NA,NA,NA,"","","","FBpp0078206-FBpp0074925-FBpp0110180","FBgn0037203-FBgn0036764-FBgn0036493","CG11128-CG5535-CG7255","slif-CG5535-CG7255","2e-120-9e-96-8e-79",""
"239","gene3695",1,"gene3695","supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791","496929;497571;536274;536598;536741;540275","497391;497866;536528;536679;537767;540318","-;-;-;-;-;-",2167,"AAEL013116","EOG8CZF6V","FBpp0073906","FBgn0030686","CG8288","mRpL3","","","","FBpp0073906","FBgn0030686","CG8288","mRpL3","7.00E-157",""
"240","gene3697",1,"gene3697","supercont1.791;supercont1.791;supercont1.791;supercont1.791","476731;477251;477360;482430","477154;477334;477857;483149","-;-;-;-",1726,"AAEL013114","EOG8G4KGH","FBpp0073862","FBgn0030658","CG7872","CG7872","","","","FBpp0073862-FBpp0080071-FBpp0076829-FBpp0086667-FBpp0088955","FBgn0030658-FBgn0032474-FBgn0263106-FBgn0033918-FBgn0002174","CG7872-CG9828-CG10578-CG8531-CG5504","CG7872-DnaJ-H-DnaJ-1-CG8531-l(2)tid","2e-100-1e-05-3e-05-3e-05-4e-05",""
"241","gene3698",1,"gene3698","supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791;supercont1.791","433312;433856;443266;443480;443888;444128;446352;446507;446883;456834;457035;457290;457537;469628;469823;470067;474936","433795;434078;443414;443824;444070;444289;446440;446796;447012;456956;457228;457476;457690;469757;470003;470165;476669","+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+",4857,"AAEL013115","EOG8WHCB2","FBpp0070812","FBgn0029789","CG3160","CG3160","","","","FBpp0070812","FBgn0029789","CG3160","CG3160","3.00E-179",""
"242","gene3704",1,"gene3704","supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725;supercont1.725","360416;360493;363734;372355;372490;372637;372886;373109;373422;373859;374097","360428;362117;363893;372420;372541;372704;373040;373358;373802;374040;374435","+;+;+;+;+;+;+;+;+;+;+",3291,"AAEL012691","EOG8MKR6X-EOG8MKR6X","FBpp0081881-FBpp0071015","FBgn0037895-FBgn0029950","CG6723-CG9657","CG6723-CG9657","","","","FBpp0071015-FBpp0081881-FBpp0288580-FBpp0079253-FBpp0300178","FBgn0029950-FBgn0037895-FBgn0250757-FBgn0031998-FBgn0051668","CG9657-CG6723-CG42235-CG8451-CG31668","CG9657-CG6723-CG42235-SLC5A11-CG31668","0-0-0-2e-145-5e-130",""
"243","gene3748",2,"gene3748","supercont1.30","3480892","3483235","+",2344,"AAEL001351",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"244","gene3897",1,"gene3897","supercont1.349;supercont1.349;supercont1.349;supercont1.349;supercont1.349;supercont1.349","630943;644367;648710;649726;662784;663224","631181;645873;649274;650550;663067;663947","-;-;-;-;-;-",4144,"AAEL008806","EOG8D81X3","FBpp0302789","FBgn0033897","CG8233","Rcd1","","","","FBpp0086710","FBgn0033897","CG8233","Rcd1","1.00E-161",""
"245","gene3916",1,"gene3916","supercont1.975;supercont1.975;supercont1.975;supercont1.975;supercont1.975","136232;168075;169526;181480;181911","144914;168763;170277;181800;182319","-;-;-;-;-",10854,"AAEL013977","EOG8RV5HD","FBpp0112453","FBgn0039943","CG17168","CG17168","","","","FBpp0112453-FBpp0086206-FBpp0083082","FBgn0039943-FBgn0026402-FBgn0038640","CG17168-CG8980-CG7706","CG17168-NiPp1-CG7706","2e-87-9e-11-2e-06",""
"246","gene3951",1,"gene3951","supercont1.674;supercont1.674;supercont1.674","324595;324878;330264","324793;325755;332493","+;+;+",3307,"AAEL012278","EOG8THZJB","FBpp0085414","FBgn0033005","CG3107","CG3107","","","","FBpp0085413","FBgn0033005","CG3107","CG3107","0",""
"247","gene3994",1,"gene3994","supercont1.156;supercont1.156","834701;843633","835767;844267","-;-",1702,"AAEL017015","EOG89PDRH","FBpp0084471","FBgn0029170","CG5812","TwdlT","","","","FBpp0084471-FBpp0079185-FBpp0087168-FBpp0084447-FBpp0074100-FBpp0078621-FBpp0074103-FBpp0078614","FBgn0029170-FBgn0031957-FBgn0033658-FBgn0039469-FBgn0052570-FBgn0037225-FBgn0052574-FBgn0037224","CG5812-CG14534-CG8986-CG14254-CG32570-CG14643-CG32574-CG14639","TwdlT-TwdlE-TwdlBeta-TwdlC-TwdlY-TwdlG-Twdlalpha-TwdlF","1e-42-6e-35-2e-23-3e-18-9e-15-9e-14-1e-13-1e-12",""
"248","gene4006",1,"gene4006","supercont1.320;supercont1.320;supercont1.320;supercont1.320;supercont1.320;supercont1.320;supercont1.320;supercont1.320;supercont1.320","866790;867521;867864;867997;868170;868642;869628;869906;870279","867449;867839;867939;868107;868614;869009;869841;870219;870451","+;+;+;+;+;+;+;+;+",2680,"AAEL008362","EOG8CZF62","FBpp0082725","FBgn0040271","CG6725","Sulf1","","","","FBpp0082725-FBpp0086832-FBpp0086833-FBpp0290455","FBgn0040271-FBgn0260475-FBgn0033836-FBgn0033763","CG6725-CG30059-CG18278-CG8646","Sulf1-CG30059-CG18278-CG8646","2e-120-2e-26-2e-26-0.002",""
"249","gene403",1,"gene403","supercont1.762;supercont1.762","480109;481156","481098;481538","-;-",1373,"AAEL012924","EOG8VT8PZ","FBpp0083962","FBgn0039159","CG13608","mRpS24","","","","FBpp0083962","FBgn0039159","CG13608","mRpS24","4.00E-80",""
"250","gene4084",1,"gene4084","supercont1.65;supercont1.65","560903;561569","561503;563290","+;+",2323,"AAEL002728","EOG8F7R9Z","FBpp0084616","FBgn0039555","CG12261","mRpS22","","","","FBpp0084616","FBgn0039555","CG12261","mRpS22","7.00E-104",""
"251","gene4104",1,"gene4104","supercont1.36;supercont1.36;supercont1.36;supercont1.36;supercont1.36","993002;993511;994022;994259;994484","993447;993645;994197;994428;994848","+;+;+;+;+",1292,"AAEL001573","EOG8KH5MB","FBpp0305129","FBgn0034793","CG13533","asrij","","","","FBpp0071813","FBgn0034793","CG13533","asrij","2.00E-66",""
"252","gene4161",1,"gene4161","supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202","885395;914066;914915;915209;945201;968452","886739;914846;915153;915363;945754;969067","-;-;-;-;-;-",3690,"AAEL006372","EOG8T7BTT-EOG8T7BTT-EOG8T7BTT","FBpp0085026-FBpp0084081-FBpp0085041","FBgn0039787-FBgn0013953-FBgn0039789","CG9702-CG7005-CG9717","CG9702-Esp-CG9717","","","","FBpp0084081-FBpp0085026-FBpp0085041-FBpp0304955","FBgn0013953-FBgn0039787-FBgn0039789-FBgn0036240","CG7005-CG9702-CG9717-CG6928","Esp-CG9702-CG9717-CG6928","0-0-0-4e-126",""
"253","gene4167",1,"gene4167","supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202;supercont1.202","1440354;1452425;1464338;1464841;1465072;1482403;1483185;1483492;1489466;1489986;1511419;1540532","1440396;1464265;1464776;1465011;1465190;1482569;1483223;1483715;1489915;1490126;1512563;1541298","-;-;-;-;-;-;-;-;-;-;-;-",15546,"AAEL006362","EOG8XD6GB","FBpp0297541","FBgn0028646","CG2139","aralar1","","","","FBpp0085054-FBpp0081958-FBpp0081959","FBgn0028646-FBgn0260743-FBgn0037970","CG2139-CG18347-CG12201","aralar1-GC1-GC2","0-1e-54-4e-49",""
"254","gene4201",3,"gene4201","supercont1.76;supercont1.76;supercont1.76","707064;722694;724895","707672;724270;725468","+;+;+",2760,"AAEL003071","EOG8SBHP9","FBpp0076346","FBgn0035901","CG6745","CG6745","","","","FBpp0076346","FBgn0035901","CG6745","CG6745","2.00E-167",""
"255","gene4261",1,"gene4261","supercont1.603;supercont1.603;supercont1.603","813513;813682;816596","813623;816540;816745","-;-;-",3120,"AAEL011693","EOG8VQDDJ","FBpp0083989","FBgn0039183","CG6413","Dis3","","","","FBpp0083989-FBpp0072389","FBgn0039183-FBgn0035111","CG6413-CG16940","Dis3-CG16940","0-3e-68",""
"256","gene4295",1,"gene4295","supercont1.707;supercont1.707;supercont1.707;supercont1.707;supercont1.707;supercont1.707;supercont1.707;supercont1.707","283242;297722;298131;346714;406852;409298;411447;423673","288989;298074;299976;346917;407831;409965;411453;423738","-;-;-;-;-;-;-;-",9872,"AAEL012539","EOG873SGN","FBpp0076677","FBgn0020251","CG8339","sfl","","","","FBpp0076677-FBpp0074447-FBpp0085791","FBgn0020251-FBgn0031005-FBgn0053147","CG8339-CG7890-CG33147","sfl-Hs3st-B-Hs3st-A","0-3e-31-3e-14",""
"257","gene4313",1,"gene4313","supercont1.752;supercont1.752;supercont1.752","361424;361641;361977","361578;361921;362375","-;-;-",835,"AAEL012859",NA,NA,NA,NA,NA,"","","","FBpp0070421-FBpp0072163-FBpp0085746-FBpp0289819-FBpp0078873","FBgn0040376-FBgn0019643-FBgn0034426-FBgn0034428-FBgn0031791","CG13759-CG3318-CG10476-CG18606-CG9486","CG13759-Dat-CG10476-CG18606-AANATL2","2e-09-6e-05-8e-04-0.001-0.006",""
"258","gene4332",1,"gene4332","supercont1.510;supercont1.510;supercont1.510;supercont1.510;supercont1.510;supercont1.510","302474;308860;309574;323909;342292;344657","302528;309305;310770;324612;344585;345023","-;-;-;-;-;-",5063,"AAEL010827","EOG883GVZ","FBpp0084016","FBgn0039182","CG5728","CG5728","","","","FBpp0084016","FBgn0039182","CG5728","CG5728","2.00E-88",""
"259","gene4348",1,"gene4348","supercont1.510;supercont1.510","348774;368397","349764;374060","+;+",6655,"AAEL010829","EOG8FTZQX","FBpp0082588","FBgn0038306","CG6563","Art3","","","","FBpp0082589-FBpp0081780-FBpp0082341-FBpp0077165-FBpp0079751-FBpp0081628-FBpp0312126","FBgn0038306-FBgn0037834-FBgn0038189-FBgn0031592-FBgn0032329-FBgn0037770-FBgn0052152","CG6563-CG6554-CG9927-CG3675-CG16840-CG5358-CG32152","Art3-Art1-Art6-Art2-Art8-Art4-CG32152","4e-123-2e-85-4e-71-6e-63-2e-52-8e-43-9e-38",""
"260","gene4384",1,"gene4384","supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55","1647909;1648598;1661651;1662582;1673181","1648509;1648772;1662011;1665420;1677221","+;+;+;+;+",8017,"AAEL002369","EOG8XD6GG","FBpp0077538","FBgn0031377","CG15356","CG15356","","","","FBpp0077538","FBgn0031377","CG15356","CG15356","2.00E-46",""
"261","gene4385",2,"gene4385","supercont1.55;supercont1.55;supercont1.55;supercont1.55","1678545;1690367;1701520;1701709","1679572;1690874;1701626;1702375","-;-;-;-",2310,"AAEL002399","EOG8D29FP","FBpp0077537","FBgn0001125","CG4233","Got2","","","","FBpp0077536-FBpp0086371","FBgn0001125-FBgn0001124","CG4233-CG8430","Got2-Got1","0-2e-124",""
"262","gene4406",1,"gene4406","supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55;supercont1.55","1830849;1866129;1888563;1889714;1917728;1918631;1919653","1832527;1866174;1889444;1891028;1918561;1919579;1922559","+;+;+;+;+;+;+",8612,"AAEL002390","EOG8GTP4N","FBpp0310810","FBgn0266450","CG45074","Kr-h1","","","","FBpp0310810-FBpp0082593-FBpp0307449-FBpp0075533","FBgn0266450-FBgn0038301-FBgn0020309-FBgn0025874","CG45074-CG6654-CG14938-CG8474","Kr-h1-CG6654-crol-Meics","5e-151-2e-44-1e-43-4e-42",""
"263","gene4420",1,"gene4420","supercont1.263;supercont1.263;supercont1.263;supercont1.263;supercont1.263","1322561;1322838;1357840;1358251;1360322","1322660;1323119;1358085;1360114;1361018","+;+;+;+;+",3189,"AAEL017177",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"264","gene4490",2,"gene4490","supercont1.129;supercont1.129;supercont1.129;supercont1.129","479720;489463;490695;500210","488326;490264;491166;500269","-;-;-;-",9941,"AAEL004738","EOG83NB4K","FBpp0079462","FBgn0025117","CG4008","und","","","","FBpp0079462-FBpp0076827","FBgn0025117-FBgn0035630","CG4008-CG10576","und-CG10576","0-3e-21",""
"265","gene4526",2,"gene4526","supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129","463559;473311;473439;473563;479530","463614;473434;473487;473762;479820","+;+;+;+;+",720,"AAEL004783","EOG8J408H","FBpp0087122","FBgn0014184","CG16747","Oda","","","","FBpp0087121","FBgn0014184","CG16747","Oda","6.00E-48",""
"266","gene4529",1,"gene4529","supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129;supercont1.129","1510727;1586107;1587535;1587818;1605199;1605335;1605793;1617098;1617304;1627954;1628910;1629325;1660418","1510967;1586178;1587678;1587961;1605270;1605406;1605861;1617235;1617444;1628852;1629257;1631010;1667002","+;+;+;+;+;+;+;+;+;+;+;+;+",10611,"AAEL004777","EOG8RBT8W","FBpp0080183","FBgn0003255","CG8930","rk","Bursicon receptor (rickets)","neuropeptide receptor","neuropeptide receptor","FBpp0080183-FBpp0082933-FBpp0289593-FBpp0084273-FBpp0075624-FBpp0085620-FBpp0293933-FBpp0081791-FBpp0293006-FBpp0076853","FBgn0003255-FBgn0016650-FBgn0085440-FBgn0039354-FBgn0010452-FBgn0004364-FBgn0023095-FBgn0004841-FBgn0039396-FBgn0035610","CG8930-CG7665-CG34411-CG31096-CG11280-CG8896-CG11282-CG6515-CG33344-CG10626","rk-Lgr1-CG34411-Lgr3-trn-18w-caps-TkR86C-CCAP-R-Lkr","0-3e-79-5e-30-3e-23-7e-21-7e-20-7e-20-9e-14-5e-13-2e-12","Caers, 2012/orthoDB"
"267","gene4551",1,"gene4551","supercont1.822;supercont1.822","245514;257320","247001;257361","+;+",1530,"AAEL013318",NA,NA,NA,NA,NA,"","","","FBpp0290339","FBgn0038744","CG4733","CG4733","3.00E-04",""
"268","gene4569",3,"gene4569","supercont1.1132;supercont1.1132","155011;172538","158418;173475","-;-",4346,"AAEL014494","EOG847JJJ","FBpp0085809","FBgn0034401","CG15100","CG15100","","","","FBpp0085809-FBpp0082356-FBpp0083898-FBpp0073204","FBgn0034401-FBgn0027083-FBgn0005674-FBgn0027085","CG15100-CG31322-CG5394-CG7479","CG15100-Aats-met-Aats-glupro-Aats-leu","0-2e-22-7e-07-3e-04",""
"269","gene4603",1,"gene4603","supercont1.143;supercont1.143","140528;141852","141235;142423","+;+",1280,"AAEL005146","EOG8C5GB2","FBpp0078032","FBgn0037102","CG7172","CG7172","","","","FBpp0078032","FBgn0037102","CG7172","CG7172","7.00E-45",""
"270","gene463",2,"gene463","supercont1.293;supercont1.293;supercont1.293;supercont1.293","993731;1035984;1036654;1046423","994713;1036382;1046167;1047289","+;+;+;+",11763,"AAEL007990","EOG85F0G4","FBpp0291704","FBgn0035772","CG8582","Sh3beta","","","","FBpp0076582","FBgn0035772","CG8582","Sh3beta","1.00E-54",""
"271","gene4643",1,"gene4643","supercont1.97;supercont1.97;supercont1.97","844098;847935;849166","844572;849137;849207","+;+;+",1720,"AAEL003801","EOG8KPX2P","FBpp0110439","FBgn0044510","CG40049","mRpS5","","","","FBpp0110438","FBgn0044510","CG40049","mRpS5","3.00E-133",""
"272","gene4674",2,"gene4674","supercont1.1200;supercont1.1200;supercont1.1200;supercont1.1200;supercont1.1200;supercont1.1200","127512;128212;154385;154669;154953;178355","128154;128365;154536;154890;155638;178807","-;-;-;-;-;-",2310,"AAEL014640",NA,NA,NA,NA,NA,"","","","FBpp0289519-FBpp0076167-FBpp0073968-FBpp0076519-FBpp0087786-FBpp0308436","FBgn0035976-FBgn0035977-FBgn0030695-FBgn0035806-FBgn0043576-FBgn0033327","CG4432-CG4437-CG8995-CG7496-CG14746-CG8577","PGRP-LC-PGRP-LF-PGRP-LE-PGRP-SD-PGRP-SC1a-PGRP-SC1b","1e-56-2e-51-4e-41-7e-40-8e-39-8e-39",""
"273","gene470",1,"gene470","supercont1.848","169827","173079","+",3253,"AAEL013463","EOG8ZKNBM","FBpp0080211","FBgn0261535","CG7516","l(2)34Fd","","","","FBpp0080211","FBgn0261535","CG7516","l(2)34Fd","0",""
"274","gene4748",2,"gene4748","supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474;supercont1.474","711241;712321;713747;714275;714584;714969;735660","712257;713679;714211;714525;714910;715500;737565","-;-;-;-;-;-;-",5857,"AAEL010382","EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG-EOG8ZPHKG","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348","CG18516-CG6045-CG18522-CG18519","AOX4-AOX3-AOX1-AOX2","","","","FBpp0082604-FBpp0082605-FBpp0082608-FBpp0311435-FBpp0082172","FBgn0038350-FBgn0038349-FBgn0267408-FBgn0038348-FBgn0003308","CG18516-CG6045-CG18522-CG18519-CG7642","AOX4-AOX3-AOX1-AOX2-ry","0-0-0-0-1e-174",""
"275","gene4777",1,"gene4777","supercont1.474;supercont1.474","500249;501215","501154;501730","-;-",1422,"AAEL010366","EOG8Z91N4-EOG8Z91N4-EOG8Z91N4","FBpp0081814-FBpp0081813-FBpp0081854","FBgn0040259-FBgn0040257-FBgn0040251","CG18578-CG4739-CG6658","Ugt86Da-Ugt86Dc-Ugt86Di","","","","FBpp0081813-FBpp0081814-FBpp0112233-FBpp0081851-FBpp0081850-FBpp0081854-FBpp0080618-FBpp0306935","FBgn0040257-FBgn0040259-FBgn0040256-FBgn0026314-FBgn0026315-FBgn0040251-FBgn0032684-FBgn0038886","CG4739-CG18578-CG6633-CG6649-CG6644-CG6658-CG10178-CG6475","Ugt86Dc-Ugt86Da-Ugt86Dd-Ugt35b-Ugt35a-Ugt86Di-CG10178-CG6475","1e-130-1e-130-1e-126-4e-114-3e-112-1e-111-2e-104-7e-99",""
"276","gene478",1,"gene478","supercont1.449;supercont1.449","137860;141962","141820;142345","-;-",4345,"AAEL017421","EOG8GTP4Q","FBpp0083625","FBgn0038964","CG13849","Nop56","","","","FBpp0083625-FBpp0078997-FBpp0075395","FBgn0038964-FBgn0026196-FBgn0036487","CG13849-CG10206-CG6876","Nop56-nop5-Prp31","0-2e-90-5e-19",""
